"TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","COLUMN_DEFAULT","IS_NULLABLE","DATA_TYPE","COLUMN_TYPE","COLUMN_KEY"
_schema_data_version,installed_rank,1,,NO,int,int,PRI
_schema_data_version,version,2,,YES,varchar,varchar(50),""
_schema_data_version,description,3,,NO,varchar,varchar(200),""
_schema_data_version,type,4,,NO,varchar,varchar(20),""
_schema_data_version,script,5,,NO,varchar,varchar(1000),""
_schema_data_version,checksum,6,,YES,int,int,""
_schema_data_version,installed_by,7,,NO,varchar,varchar(100),""
_schema_data_version,installed_on,8,CURRENT_TIMESTAMP,NO,timestamp,timestamp,""
_schema_data_version,execution_time,9,,NO,int,int,""
_schema_data_version,success,10,,NO,tinyint,tinyint(1),MUL
_tmpmemgroupextractinclude,memGroupID,1,"0",NO,bigint,bigint,PRI
_tmpmemgroupextractinclude,changeDateTime,2,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
_tmpmemgroupextractinclude,changeUserID,3,,YES,varchar,varchar(20),""
activemgcaffiloptview,memGroupID,1,,YES,bigint,bigint,""
activemgcaffiloptview,memGroupContractID,2,,YES,bigint,bigint,""
activemgcaffiloptview,memGroupContractOptID,3,,YES,bigint,bigint,""
activemgcaffiloptview,memGroupContractAffilOptID,4,,NO,bigint,bigint,""
activemgcaffiloptview,lastRetroTagDate,5,,YES,date,date,""
aslactivememgrpcontractoptview,memGroupContractOptID,1,"0",NO,bigint,bigint,""
billgroup,billGroupID,1,,NO,bigint,bigint,PRI
billgroup,memGroupID,2,,YES,bigint,bigint,MUL
billgroup,description,3,,YES,varchar,varchar(2000),""
billgroup,deleteInd,4,,YES,smallint,smallint,""
billgroup,billGroupReferenceID,5,,YES,bigint,bigint,MUL
billgroup,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billgroup,changeUserID,7,,YES,varchar,varchar(20),""
billgroup,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
billgroup,createUserID,9,,YES,varchar,varchar(20),""
billgroup,updateVersion,10,,YES,int,int,""
billgroupauditdetail,auditDetailID,1,,NO,bigint,bigint,PRI
billgroupauditdetail,auditText,2,,YES,varchar,varchar(4000),""
billgroupauditdetail,billGroupID,3,,YES,bigint,bigint,""
billgroupauditdetail,tableName,4,,YES,varchar,varchar(32),""
billgroupauditdetail,createDateTime,5,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
billgroupauditdetail,createUserID,6,,YES,varchar,varchar(20),""
billgroupauditdetail,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billgroupauditdetail,changeUserID,8,,YES,varchar,varchar(20),""
billgroupauditdetail,updateVersion,9,,YES,int,int,""
billgroupauditdetail,memGroupID,10,,YES,bigint,bigint,""
billgroupdtl,billGroupDtlID,1,,NO,bigint,bigint,PRI
billgroupdtl,billGroupID,2,,YES,bigint,bigint,MUL
billgroupdtl,memGroupID,3,,YES,bigint,bigint,MUL
billgroupdtl,effectiveDate,4,,YES,date,date,""
billgroupdtl,expirationDate,5,,YES,date,date,""
billgroupdtl,selfBilledInd,6,,YES,smallint,smallint,""
billgroupdtl,deleteInd,7,,YES,smallint,smallint,""
billgroupdtl,usePopForBillGroupDefInd,8,,YES,smallint,smallint,""
billgroupdtl,useBillItemForInvDefInd,9,,YES,smallint,smallint,""
billgroupdtl,changeDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billgroupdtl,changeUserID,11,,YES,varchar,varchar(20),""
billgroupdtl,createDateTime,12,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
billgroupdtl,createUserID,13,,YES,varchar,varchar(20),""
billgroupdtl,updateVersion,14,,YES,int,int,""
billgroupdtlcontractopttype,billGroupDtlContractOptTypeID,1,,NO,bigint,bigint,PRI
billgroupdtlcontractopttype,billGroupDtlID,2,,YES,bigint,bigint,MUL
billgroupdtlcontractopttype,contractOptType,3,,YES,varchar,varchar(2),""
billgroupdtlcontractopttype,productType,4,,YES,varchar,varchar(2),""
billgroupdtlcontractopttype,changeDateTime,5,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billgroupdtlcontractopttype,changeUserID,6,,YES,varchar,varchar(20),""
billgroupdtlcontractopttype,createDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
billgroupdtlcontractopttype,createUserID,8,,YES,varchar,varchar(20),""
billgroupdtlcontractopttype,updateVersion,9,,YES,int,int,""
billgroupdtlcontractopttype,billGroupID,10,,YES,bigint,bigint,MUL
billgroupdtlcontractopttype,memGroupID,11,,YES,bigint,bigint,""
billgroupdtlcontractopttype,deleteInd,12,"0",YES,smallint,smallint,""
billgroupdtlextgetcspapiview,billGroupID,1,,NO,bigint,bigint,""
billgroupdtlextgetcspapiview,memGroupID,2,,YES,bigint,bigint,""
billgroupdtlextgetcspapiview,description,3,,YES,varchar,varchar(2000),""
billgroupdtlextgetcspapiview,billGroupReferenceID,4,,YES,bigint,bigint,""
billgroupdtlextgetcspapiview,effectiveDate,5,,YES,date,date,""
billgroupdtlextgetcspapiview,expirationDate,6,,YES,date,date,""
billgroupdtlinv,billGroupDtlInvID,1,,NO,bigint,bigint,PRI
billgroupdtlinv,billGroupID,2,,YES,bigint,bigint,MUL
billgroupdtlinv,billGroupDtlID,3,,YES,bigint,bigint,MUL
billgroupdtlinv,description,4,,YES,varchar,varchar(2000),""
billgroupdtlinv,invoicePeriodStartDay,5,,YES,varchar,varchar(2),""
billgroupdtlinv,invoiceFrequencyType,6,,YES,varchar,varchar(2),""
billgroupdtlinv,invoiceFrequencyStartMonth,7,,YES,char,char(2),""
billgroupdtlinv,deleteInd,8,,YES,smallint,smallint,""
billgroupdtlinv,eligibilityInvInd,9,,YES,smallint,smallint,""
billgroupdtlinv,nonEligibilityInvInd,10,,YES,smallint,smallint,""
billgroupdtlinv,changeDateTime,11,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billgroupdtlinv,changeUserID,12,,YES,varchar,varchar(20),""
billgroupdtlinv,createDateTime,13,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
billgroupdtlinv,createUserID,14,,YES,varchar,varchar(20),""
billgroupdtlinv,updateVersion,15,,YES,int,int,""
billgroupdtlinv,memGroupID,16,,YES,bigint,bigint,""
billgroupdtlinvbillitem,billGroupDtlInvBillItemID,1,,NO,bigint,bigint,PRI
billgroupdtlinvbillitem,billGroupID,2,,YES,bigint,bigint,MUL
billgroupdtlinvbillitem,billGroupDtlID,3,,YES,bigint,bigint,MUL
billgroupdtlinvbillitem,billGroupDtlInvID,4,,YES,bigint,bigint,MUL
billgroupdtlinvbillitem,billItemType,5,,YES,varchar,varchar(30),""
billgroupdtlinvbillitem,deleteInd,6,,YES,smallint,smallint,""
billgroupdtlinvbillitem,effectiveDate,7,,YES,date,date,""
billgroupdtlinvbillitem,expirationDate,8,,YES,date,date,""
billgroupdtlinvbillitem,changeDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billgroupdtlinvbillitem,changeUserID,10,,YES,varchar,varchar(20),""
billgroupdtlinvbillitem,createDateTime,11,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
billgroupdtlinvbillitem,createUserID,12,,YES,varchar,varchar(20),""
billgroupdtlinvbillitem,updateVersion,13,,YES,int,int,""
billgroupdtlinvbillitem,memGroupID,14,,YES,bigint,bigint,""
billgroupdtlinvsetting,billGroupDtlInvSettingID,1,,NO,bigint,bigint,PRI
billgroupdtlinvsetting,billGroupID,2,,YES,bigint,bigint,MUL
billgroupdtlinvsetting,billGroupDtlID,3,,YES,bigint,bigint,MUL
billgroupdtlinvsetting,billGroupDtlInvID,4,,YES,bigint,bigint,MUL
billgroupdtlinvsetting,payArrgmtOverrideDuration,5,,YES,smallint,smallint,""
billgroupdtlinvsetting,payArrgmtOverrideDurationType,6,,YES,varchar,varchar(1),""
billgroupdtlinvsetting,invoiceGenerationDay,7,,YES,smallint,smallint,""
billgroupdtlinvsetting,eligibilityInvoiceType,8,,YES,varchar,varchar(2),""
billgroupdtlinvsetting,nonEligibilityInvoiceType,9,,YES,varchar,varchar(2),""
billgroupdtlinvsetting,effectiveDate,10,,YES,date,date,""
billgroupdtlinvsetting,expirationDate,11,,YES,date,date,""
billgroupdtlinvsetting,languagePreferenceCode,12,,YES,varchar,varchar(4),""
billgroupdtlinvsetting,eligibilityInvoiceSummaryType,13,,YES,varchar,varchar(2),""
billgroupdtlinvsetting,eligibilityInvoiceSortType,14,,YES,varchar,varchar(2),""
billgroupdtlinvsetting,invoiceRoutingMethod,15,,YES,varchar,varchar(2),""
billgroupdtlinvsetting,invoiceRunNonBusinessDayAction,16,,YES,varchar,varchar(2),""
billgroupdtlinvsetting,memGroupContactID,17,,YES,bigint,bigint,""
billgroupdtlinvsetting,memGroupContactAddressID,18,,YES,bigint,bigint,""
billgroupdtlinvsetting,memGroupContactElectronicComID,19,,YES,bigint,bigint,""
billgroupdtlinvsetting,memGroupContactPhoneID,20,,YES,bigint,bigint,""
billgroupdtlinvsetting,deleteInd,21,,YES,smallint,smallint,""
billgroupdtlinvsetting,prefMonthlyPaymentMethodType,22,,YES,varchar,varchar(2),""
billgroupdtlinvsetting,changeDateTime,23,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billgroupdtlinvsetting,changeUserID,24,,YES,varchar,varchar(20),""
billgroupdtlinvsetting,createDateTime,25,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
billgroupdtlinvsetting,createUserID,26,,YES,varchar,varchar(20),""
billgroupdtlinvsetting,updateVersion,27,,YES,int,int,""
billgroupdtlinvsetting,memGroupID,28,,YES,bigint,bigint,""
billgroupdtlinvsetting,selfHeadCountInvoiceInd,29,"0",YES,smallint,smallint,""
billgroupdtlinvsetting,invoiceMemberIdAttributeType,30,,YES,varchar,varchar(2),""
billgroupdtlinvsetting,invoiceMemberIdAttributeRefCd,31,,YES,varchar,varchar(60),""
billgroupdtlinvsettingsort,billGroupDtlInvSettingSortID,1,,NO,bigint,bigint,PRI
billgroupdtlinvsettingsort,billGroupID,2,,YES,bigint,bigint,MUL
billgroupdtlinvsettingsort,billGroupDtlID,3,,YES,bigint,bigint,MUL
billgroupdtlinvsettingsort,billGroupDtlInvID,4,,YES,bigint,bigint,MUL
billgroupdtlinvsettingsort,billGroupDtlInvSettingID,5,,YES,bigint,bigint,MUL
billgroupdtlinvsettingsort,processOrderNumber,6,,YES,int,int,""
billgroupdtlinvsettingsort,billGroupSortType,7,,YES,varchar,varchar(2),""
billgroupdtlinvsettingsort,billGroupSortOrder,8,,YES,varchar,varchar(2),""
billgroupdtlinvsettingsort,memberAttributeName,9,,YES,varchar,varchar(50),""
billgroupdtlinvsettingsort,memberCustomAttributeName,10,,YES,varchar,varchar(60),""
billgroupdtlinvsettingsort,memGroupCustomAttributeID,11,,YES,bigint,bigint,""
billgroupdtlinvsettingsort,deleteInd,12,,YES,smallint,smallint,""
billgroupdtlinvsettingsort,changeDateTime,13,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billgroupdtlinvsettingsort,changeUserID,14,,YES,varchar,varchar(20),""
billgroupdtlinvsettingsort,createDateTime,15,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
billgroupdtlinvsettingsort,createUserID,16,,YES,varchar,varchar(20),""
billgroupdtlinvsettingsort,updateVersion,17,,YES,int,int,""
billgroupdtlinvsettingsort,memGroupID,18,,YES,bigint,bigint,""
billgroupdtlinvsettingsummary,billGroupDtlInvSettingSummaryID,1,,NO,bigint,bigint,PRI
billgroupdtlinvsettingsummary,billGroupID,2,,YES,bigint,bigint,MUL
billgroupdtlinvsettingsummary,billGroupDtlID,3,,YES,bigint,bigint,MUL
billgroupdtlinvsettingsummary,billGroupDtlInvID,4,,YES,bigint,bigint,MUL
billgroupdtlinvsettingsummary,billGroupDtlInvSettingID,5,,YES,bigint,bigint,MUL
billgroupdtlinvsettingsummary,processOrderNumber,6,,YES,int,int,""
billgroupdtlinvsettingsummary,billGroupSummaryType,7,,YES,varchar,varchar(2),""
billgroupdtlinvsettingsummary,deleteInd,8,,YES,smallint,smallint,""
billgroupdtlinvsettingsummary,memberAttributeName,9,,YES,varchar,varchar(50),""
billgroupdtlinvsettingsummary,memberCustomAttributeName,10,,YES,varchar,varchar(60),""
billgroupdtlinvsettingsummary,memGroupCustomAttributeID,11,,YES,bigint,bigint,""
billgroupdtlinvsettingsummary,changeDateTime,12,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billgroupdtlinvsettingsummary,changeUserID,13,,YES,varchar,varchar(20),""
billgroupdtlinvsettingsummary,createDateTime,14,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
billgroupdtlinvsettingsummary,createUserID,15,,YES,varchar,varchar(20),""
billgroupdtlinvsettingsummary,updateVersion,16,,YES,int,int,""
billgroupdtlinvsettingsummary,memGroupID,17,,YES,bigint,bigint,""
billgroupdtlpopulation,billGroupDtlPopulationID,1,,NO,bigint,bigint,PRI
billgroupdtlpopulation,billGroupID,2,,YES,bigint,bigint,MUL
billgroupdtlpopulation,billGroupDtlID,3,,YES,bigint,bigint,MUL
billgroupdtlpopulation,memGroupPopulationID,4,,YES,bigint,bigint,""
billgroupdtlpopulation,effectiveDate,5,,YES,date,date,""
billgroupdtlpopulation,expirationDate,6,,YES,date,date,""
billgroupdtlpopulation,deleteInd,7,,YES,smallint,smallint,""
billgroupdtlpopulation,changeDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billgroupdtlpopulation,changeUserID,9,,YES,varchar,varchar(20),""
billgroupdtlpopulation,createDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
billgroupdtlpopulation,createUserID,11,,YES,varchar,varchar(20),""
billgroupdtlpopulation,updateVersion,12,,YES,int,int,""
billgroupdtlpopulation,memGroupID,13,,YES,bigint,bigint,""
billgroupextidentifier,billGroupExtIdentifierID,1,,NO,bigint,bigint,PRI
billgroupextidentifier,billGroupID,2,,YES,bigint,bigint,MUL
billgroupextidentifier,memGroupID,3,,YES,bigint,bigint,""
billgroupextidentifier,originalSourceSystemType,4,,YES,varchar,varchar(4),""
billgroupextidentifier,originalSourceSystemID,5,,YES,varchar,varchar(80),""
billgroupextidentifier,effectiveDate,6,,YES,date,date,""
billgroupextidentifier,expirationDate,7,,YES,date,date,""
billgroupextidentifier,deleteInd,8,,YES,smallint,smallint,""
billgroupextidentifier,changeDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billgroupextidentifier,changeUserID,10,,YES,varchar,varchar(20),""
billgroupextidentifier,createDateTime,11,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
billgroupextidentifier,createUserID,12,,YES,varchar,varchar(20),""
billgroupextidentifier,updateVersion,13,,YES,int,int,""
billgroupextidentifiervw,description,1,,YES,varchar,varchar(2000),""
billgroupextidentifiervw,memGroupID,2,,YES,bigint,bigint,""
billgroupextidentifiervw,billGroupID,3,,NO,bigint,bigint,""
billgroupextidentifiervw,memGroupName,4,,YES,varchar,varchar(120),""
billgroupextidentifiervw,effectiveDate,5,,YES,date,date,""
billgroupextidentifiervw,expirationDate,6,,YES,date,date,""
billgroupextidentifiervw,billGroupReferenceID,7,,YES,bigint,bigint,""
billgroupextidentifiervw,billGroupExtIdentifierID,8,,YES,bigint,bigint,""
billgroupextidentifiervw,originalSourceSystemID,9,,YES,varchar,varchar(80),""
billgroupextidentifiervw,originalSourceSystemType,10,,YES,varchar,varchar(4),""
billgroupextidentifiervw,billGroupDeleteInd,11,,YES,smallint,smallint,""
billgroupextidentifiervw,billGroupExtDeleteInd,12,"0",NO,bigint,bigint,""
billgroupextidentifiervw,contractOptType,13,,YES,varchar,varchar(2),""
billgroupextidentifiervw,bgDtlEffectiveDate,14,,YES,date,date,""
billgroupextidentifiervw,bgDtlExpirationDate,15,,YES,date,date,""
billgroupextidentifiervw,bgDtlDeleteInd,16,,YES,smallint,smallint,""
chkpoint,id,1,,NO,varchar,varchar(100),PRI
chkpoint,sourceposition,2,,YES,blob,blob,""
chkpoint,pendingddl,3,,YES,bit,bit(1),""
chkpoint,ddl,4,,YES,longtext,longtext,""
eventlogmembergroup,eventLogID,1,,NO,bigint,bigint,PRI
eventlogmembergroup,eventName,2,,YES,varchar,varchar(300),""
eventlogmembergroup,payload,3,,YES,varchar,varchar(4000),""
eventlogmembergroup,eventStatus,4,,YES,varchar,varchar(100),MUL
eventlogmembergroup,abandonedInd,5,,YES,smallint,smallint,MUL
eventlogmembergroup,transID,6,,YES,varchar,varchar(80),MUL
eventlogmembergroup,previousEventLogID,7,,YES,bigint,bigint,""
eventlogmembergroup,nextEventLogID,8,,YES,bigint,bigint,""
eventlogmembergroup,attemptsToProcessCount,9,,YES,int,int,""
eventlogmembergroup,changeDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
eventlogmembergroup,changeUserID,11,,YES,varchar,varchar(20),""
eventlogmembergroup,createDateTime,12,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
eventlogmembergroup,createUserID,13,,YES,varchar,varchar(20),""
eventlogmembergroup,updateVersion,14,,YES,int,int,""
ewdviewv4,memGroupID,1,,YES,bigint,bigint,""
ewdviewv4,dentalEwd,2,"",NO,varchar,varchar(1),""
ewdviewv4,visionEwd,3,"",NO,varchar,varchar(1),""
joinmembergroupextmemgroupid,memGroupID,1,"0",NO,bigint,bigint,""
joinmembergroupextmemgroupid,memGroupName,2,,YES,varchar,varchar(120),""
joinmembergroupextmemgroupid,memGroupExternalIDID,3,"0",YES,bigint,bigint,""
joinmemgroupcontractextidview,memGroupContractID,1,"0",NO,bigint,bigint,""
joinmemgroupcontractextidview,memGroupID,2,,YES,bigint,bigint,""
joinmemgroupcontractextidview,memGrpContractExtID,3,,YES,varchar,varchar(80),""
joinmemgroupcontractextidview,effectiveDate,4,,YES,date,date,""
joinmemgroupcontractextidview,expirationDate,5,,YES,date,date,""
joinmemgroupcontractview,memGroupContractID,1,"0",YES,bigint,bigint,""
joinmemgroupcontractview,memGroupID,2,"0",NO,bigint,bigint,""
joinmemgroupcontractview,effectiveDate,3,,YES,date,date,""
joinmemgroupcontractview,expirationDate,4,,YES,date,date,""
joinmemgroupcontractview,logicalDeleteReason,5,,YES,varchar,varchar(3),""
joinmemgroupexttin,memGroupID,1,"0",NO,bigint,bigint,""
joinmemgroupexttin,memGroupName,2,,YES,varchar,varchar(120),""
joinmemgroupexttin,originalSourceSystemID,3,,YES,varchar,varchar(80),""
joinmemgroupexttin,memGroupTIN,4,,YES,varchar,varchar(9),""
joinmemgroupexttin,memGroupTINType,5,,YES,varchar,varchar(2),""
ledgerasltransactionstatus,ledgerAslTransactionID,1,,NO,bigint,bigint,PRI
ledgerasltransactionstatus,memGroupContractOptID,2,,YES,bigint,bigint,MUL
ledgerasltransactionstatus,transactionID,3,,YES,varchar,varchar(255),""
ledgerasltransactionstatus,aslTransactionStatus,4,,YES,varchar,varchar(15),""
ledgerasltransactionstatus,aslPayload,5,,YES,varchar,varchar(400),""
ledgerasltransactionstatus,ledgerStatus,6,,YES,varchar,varchar(19),""
ledgerasltransactionstatus,payloadURL,7,,YES,varchar,varchar(200),""
ledgerasltransactionstatus,changeDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
ledgerasltransactionstatus,changeUserID,9,,YES,varchar,varchar(20),""
ledgerasltransactionstatus,createDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
ledgerasltransactionstatus,createUserID,11,,YES,varchar,varchar(20),""
ledgerasltransactionstatus,updateVersion,12,,YES,int,int,""
levelfundedactivecontractoptvw,memGroupID,1,,YES,bigint,bigint,""
levelfundedactivecontractoptvw,memGroupContractID,2,,YES,bigint,bigint,""
levelfundedactivecontractoptvw,memGroupContractOptID,3,"0",NO,bigint,bigint,""
levelfundedactivecontractoptvw,contractOptID,4,,YES,bigint,bigint,""
levelfundedactivecontractoptvw,effectiveDate,5,,YES,date,date,""
levelfundedactivecontractoptvw,expirationDate,6,,YES,date,date,""
levelfundedactivecontractoptvw,priorExpirationDate,7,,YES,date,date,""
membenfaccumhubextractviewcirr,medPolNbr,1,,YES,bigint,bigint,""
membenfaccumhubextractviewcirr,earlyServiceDate,2,,YES,varchar,varchar(10),""
membenfaccumhubextractviewcirr,lastServiceDate,3,,YES,varchar,varchar(10),""
membenfaccumhubextractviewcirr,planOptionID,4,,YES,varchar,varchar(8),""
membenfaccumhubextractviewcirr,accumPerType,5,"",NO,varchar,varchar(1),""
membenfaccumhubextractviewcirr,memGroupContractID,6,,YES,bigint,bigint,""
membenfaccumhubextractviewopul,medPolNbr,1,,YES,varchar,varchar(80),""
membenfaccumhubextractviewopul,earlyServiceDate,2,,YES,varchar,varchar(10),""
membenfaccumhubextractviewopul,lastServiceDate,3,,YES,varchar,varchar(10),""
membenfaccumhubextractviewopul,planOptionID,4,,YES,varchar,varchar(8),""
membenfaccumhubextractviewopul,originalSourceSystemID,5,,YES,varchar,varchar(80),""
membenfaccumhubextractviewopul,accumPerType,6,"",NO,varchar,varchar(1),""
membenfaccumhubextractviewopul,memGroupContractID,7,,YES,bigint,bigint,""
membenfaccumhubextractviewopul,memGroupID,8,,YES,bigint,bigint,""
memberbenefitplanoptaffilview,memGroupID,1,,YES,bigint,bigint,""
memberbenefitplanoptaffilview,memGroupContractID,2,"0",NO,bigint,bigint,""
memberbenefitplanoptaffilview,memGroupContractOptID,3,,YES,bigint,bigint,""
memberbenefitplanoptaffilview,optionDescription,4,,YES,varchar,varchar(80),""
memberbenefitplanoptaffilview,memGroupContractPlanOptionID,5,"0",NO,bigint,bigint,""
memberbenefitplanoptaffilview,planOptionDescription,6,,YES,varchar,varchar(80),""
memberbenefitplanoptaffilview,memGroupPopulationID,7,,YES,bigint,bigint,""
memberbenefitplanoptaffilview,benefitBundleID,8,,YES,bigint,bigint,""
memberbenefitplanoptaffilview,benefitBundleOptionID,9,,YES,bigint,bigint,""
memberbenefitplanoptaffilview,originalSourceSystemID,10,,YES,varchar,varchar(80),""
memberbenefitplanoptaffilview,benefitBundleStandardCompID,11,,YES,bigint,bigint,""
memberbenefitplanoptaffilview,effectiveDate,12,,YES,date,date,""
memberbenefitplanoptaffilview,expirationDate,13,,YES,date,date,""
memberbenefitplanoptaffilview,participationType,14,,YES,varchar,varchar(1),""
memberbenefitplanoptaffilview,planComponentType,15,"",NO,varchar,varchar(11),""
memberbenefitplanoptaffilview,planOptionID,16,,YES,varchar,varchar(8),""
memberbenefitplanoptaffilview,contractOptType,17,,YES,varchar,varchar(2),""
memberbenefitplanoptaffilview,finProtectPlanCodeID,18,,YES,varchar,varchar(30),""
memberbenefitplanoptaffilview,relationshipLimitSchedID,19,,YES,varchar,varchar(40),""
memberbenefitplanoptaffilview,relGenderType,20,,YES,varchar,varchar(2),""
memberbenefitplanoptaffilview,ageReductionSchedID,21,,YES,varchar,varchar(40),""
memberbenefitplanoptaffilview,ageReductionEffectiveDateType,22,,YES,varchar,varchar(3),""
memberbenefitplanoptaffilview,guaranteeIssueAmount,23,,YES,decimal,"decimal(14,2)",""
memberbenefitplanoptaffilview,finProtectPlanName,24,,YES,varchar,varchar(80),""
memberbenefitplanoptaffilview,finProtectPlanType,25,,YES,varchar,varchar(2),""
memberbenefitplanoptaffilview,subContractOptInd,26,,YES,smallint,smallint,""
memberbenefitplanoptafflviewsh,memGroupID,1,,YES,bigint,bigint,""
memberbenefitplanoptafflviewsh,memGroupContractID,2,"0",NO,bigint,bigint,""
memberbenefitplanoptafflviewsh,memGroupContractOptID,3,,YES,bigint,bigint,""
memberbenefitplanoptafflviewsh,optionDescription,4,,YES,varchar,varchar(80),""
memberbenefitplanoptafflviewsh,effectiveDate,5,,YES,date,date,""
memberbenefitplanoptafflviewsh,expirationDate,6,,YES,date,date,""
memberbenefitplanoptafflviewsh,participationType,7,,YES,varchar,varchar(1),""
memberbenefitplanoptafflviewsh,contractOptType,8,,YES,varchar,varchar(2),""
memberbenefitplanoptafflviewsh,subContractOptInd,9,,YES,smallint,smallint,""
membergroup_bb_fields,field_name,1,,NO,varchar,varchar(40),PRI
membergroup_bb_fields,data_type,2,,YES,varchar,varchar(50),""
membergroup_bb_fields,field_length,3,,YES,varchar,varchar(50),""
membergroup_bb_fields,field_precision,4,,YES,varchar,varchar(50),""
membergroup_bb_fields,descriptionText,5,,YES,varchar,varchar(2000),""
membergroup_bb_fields,doubleclick_uri,6,,YES,varchar,varchar(500),""
membergroup_bb_fields,doubleclick,7,,YES,varchar,varchar(500),""
membergroup_bb_fields,uppercaseonly,8,,YES,smallint,smallint,""
membergroup_bb_fields,field_xref,9,,YES,varchar,varchar(50),""
membergroup_bb_fields,createDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
membergroup_bb_fields,createUserID,11,,YES,varchar,varchar(20),""
membergroup_bb_fields,changeDateTime,12,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
membergroup_bb_fields,changeUserID,13,,YES,varchar,varchar(20),""
membergroup_bb_fields,updateVersion,14,,YES,int,int,""
membergroup_bb_message,propertyKey,1,,NO,varchar,varchar(100),PRI
membergroup_bb_message,propertyValue,2,,YES,varchar,varchar(1000),""
membergroup_bb_table_cache,table_name,1,,NO,varchar,varchar(30),PRI
membergroup_bb_table_cache,jmsdest,2,,NO,varchar,varchar(200),PRI
membergroup_bb_table_cache,cachesize,3,,YES,varchar,varchar(20),""
membergroup_bb_table_cache,cachetype,4,,YES,varchar,varchar(6),""
membergroup_bb_table_cache,cacheparams,5,,YES,varchar,varchar(100),""
membergroup_bb_table_cache,cachekey,6,,YES,varchar,varchar(100),""
membergroup_bb_table_fields,table_name,1,,NO,varchar,varchar(30),PRI
membergroup_bb_table_fields,field_name,2,,NO,varchar,varchar(40),PRI
membergroup_bb_table_fields,sort_num,3,,YES,varchar,varchar(50),""
membergroup_bb_table_fields,primary_key,4,,YES,smallint,smallint,""
membergroup_bb_table_fields,incremented_key,5,,YES,smallint,smallint,""
membergroup_bb_table_fields,hilo_block_size,6,,YES,int,int,""
membergroup_bb_table_fields,seq_name,7,,YES,varchar,varchar(50),""
membergroup_bb_table_fields,required,8,,YES,smallint,smallint,""
membergroup_bb_table_fields,phi,9,,YES,smallint,smallint,""
membergroup_bb_table_fields,fkey_table,10,,YES,varchar,varchar(50),""
membergroup_bb_table_fields,fkey_field,11,,YES,varchar,varchar(50),""
membergroup_bb_table_fields,encrypt,12,,YES,smallint,smallint,""
membergroup_bb_table_fields,createDateTime,13,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
membergroup_bb_table_fields,createUserID,14,,YES,varchar,varchar(20),""
membergroup_bb_table_fields,changeDateTime,15,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
membergroup_bb_table_fields,changeUserID,16,,YES,varchar,varchar(20),""
membergroup_bb_table_fields,updateVersion,17,,YES,int,int,""
membergroup_bb_table_fields,natural_key,18,,YES,smallint,smallint,""
membergroup_bb_table_fields,virtual_column_expression,19,,YES,varchar,varchar(100),""
membergroup_bb_table_fields,dbOnly,20,,YES,smallint,smallint,""
membergroup_bb_table_fields,column_default,21,,YES,varchar,varchar(100),""
membergroup_bb_table_fields,extra,22,,YES,varchar,varchar(100),""
membergroup_bb_tables,table_name,1,,NO,varchar,varchar(30),PRI
membergroup_bb_tables,descriptionText,2,,YES,varchar,varchar(2000),""
membergroup_bb_tables,voclass,3,,YES,varchar,varchar(200),""
