"TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","COLUMN_DEFAULT","IS_NULLABLE","DATA_TYPE","COLUMN_TYPE","COLUMN_KEY"
_schema_data_version,installed_rank,1,,NO,int,int,PRI
_schema_data_version,version,2,,YES,varchar,varchar(50),""
_schema_data_version,description,3,,NO,varchar,varchar(200),""
_schema_data_version,type,4,,NO,varchar,varchar(20),""
_schema_data_version,script,5,,NO,varchar,varchar(1000),""
_schema_data_version,checksum,6,,YES,int,int,""
_schema_data_version,installed_by,7,,NO,varchar,varchar(100),""
_schema_data_version,installed_on,8,CURRENT_TIMESTAMP,NO,timestamp,timestamp,""
_schema_data_version,execution_time,9,,NO,int,int,""
_schema_data_version,success,10,,NO,tinyint,tinyint(1),MUL
chkpoint,id,1,,NO,varchar,varchar(100),PRI
chkpoint,sourceposition,2,,YES,blob,blob,""
chkpoint,pendingddl,3,,YES,bit,bit(1),""
chkpoint,ddl,4,,YES,longtext,longtext,""
clinicalaccumsharingerradtdtl,auditDetailID,1,"0",NO,bigint,bigint,PRI
clinicalaccumsharingerradtdtl,clinicalAccumSharingErrorID,2,,YES,bigint,bigint,MUL
clinicalaccumsharingerradtdtl,umExternalID,3,,YES,varchar,varchar(80),""
clinicalaccumsharingerradtdtl,createDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
clinicalaccumsharingerradtdtl,createUserID,5,,YES,varchar,varchar(20),""
clinicalaccumsharingerradtdtl,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
clinicalaccumsharingerradtdtl,changeUserID,7,,YES,varchar,varchar(20),""
clinicalaccumsharingerradtdtl,updateVersion,8,,YES,int,int,""
clinicalaccumsharingerradtdtl,auditText,9,,YES,varchar,varchar(4000),""
clinicalaccumsharingerradtdtl,tableName,10,,YES,varchar,varchar(32),""
clinicalaccumsharingerror,clinicalAccumSharingErrorID,1,"0",NO,bigint,bigint,PRI
clinicalaccumsharingerror,umReferralID,2,,YES,bigint,bigint,""
clinicalaccumsharingerror,umExternalID,3,,YES,varchar,varchar(80),""
clinicalaccumsharingerror,externalSourceID,4,,YES,varchar,varchar(80),""
clinicalaccumsharingerror,externalClaimID,5,,YES,varchar,varchar(55),""
clinicalaccumsharingerror,approvedUnitCount,6,,YES,int,int,""
clinicalaccumsharingerror,appliedUnitCount,7,,YES,int,int,""
clinicalaccumsharingerror,remainingUnitCount,8,,YES,int,int,""
clinicalaccumsharingerror,clinicalAccumErrorStatus,9,,YES,varchar,varchar(10),""
clinicalaccumsharingerror,clinicalAccumErrorType,10,,YES,varchar,varchar(10),""
clinicalaccumsharingerror,errorMessage,11,,YES,varchar,varchar(2000),""
clinicalaccumsharingerror,transID,12,,YES,varchar,varchar(80),""
clinicalaccumsharingerror,closeNotes,13,,YES,varchar,varchar(2000),""
clinicalaccumsharingerror,lockUserID,14,,YES,char,char(20),""
clinicalaccumsharingerror,closeDateTime,15,,YES,timestamp,timestamp(3),""
clinicalaccumsharingerror,clinicalAccumSharingIbndName,16,,YES,varchar,varchar(100),""
clinicalaccumsharingerror,createDateTime,17,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
clinicalaccumsharingerror,createUserID,18,,YES,varchar,varchar(20),""
clinicalaccumsharingerror,changeDateTime,19,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
clinicalaccumsharingerror,changeUserID,20,,YES,varchar,varchar(20),""
clinicalaccumsharingerror,updateVersion,21,,YES,int,int,""
clinicalaccumsharingerror,umAuthID,22,,YES,bigint,bigint,""
clinicalaccumsharingerror,umAuthServiceID,23,,YES,bigint,bigint,""
clinicalaccumsharingerror,clinicalAccumType,24,,YES,varchar,varchar(10),""
clinicalaccumsharingerror,itOwnedInd,25,,YES,smallint,smallint,""
clinicalaccumsharingibndadtdtl,auditDetailID,1,"0",NO,bigint,bigint,PRI
clinicalaccumsharingibndadtdtl,clinicalAccumSharingInboundID,2,,YES,bigint,bigint,MUL
clinicalaccumsharingibndadtdtl,auditText,3,,YES,varchar,varchar(4000),""
clinicalaccumsharingibndadtdtl,createDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
clinicalaccumsharingibndadtdtl,createUserID,5,,YES,varchar,varchar(20),""
clinicalaccumsharingibndadtdtl,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
clinicalaccumsharingibndadtdtl,changeUserID,7,,YES,varchar,varchar(20),""
clinicalaccumsharingibndadtdtl,updateVersion,8,,YES,int,int,""
clinicalaccumsharingibndadtdtl,tableName,9,,YES,varchar,varchar(32),""
clinicalaccumsharinginbound,clinicalAccumSharingInboundID,1,"0",NO,bigint,bigint,PRI
clinicalaccumsharinginbound,clinicalAccumSharingIbndName,2,,YES,varchar,varchar(100),""
clinicalaccumsharinginbound,exceededUnitsErrorType,3,,YES,varchar,varchar(10),""
clinicalaccumsharinginbound,remainingUnitsErrorType,4,,YES,varchar,varchar(10),""
clinicalaccumsharinginbound,createDateTime,5,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
clinicalaccumsharinginbound,createUserID,6,,YES,varchar,varchar(20),""
clinicalaccumsharinginbound,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
clinicalaccumsharinginbound,changeUserID,8,,YES,varchar,varchar(20),""
clinicalaccumsharinginbound,updateVersion,9,,YES,int,int,""
clinicalaccumsharinginbound,naturalKeyUuid,10,,YES,varchar,varchar(36),""
clinicalaccumsharinginbound,noRecordExistsErrorType,11,,YES,varchar,varchar(10),""
clinicalaccumsharingobndadtdtl,auditDetailID,1,"0",NO,bigint,bigint,PRI
clinicalaccumsharingobndadtdtl,clinicalAccumSharingOutboundID,2,,YES,bigint,bigint,MUL
clinicalaccumsharingobndadtdtl,auditText,3,,YES,varchar,varchar(4000),""
clinicalaccumsharingobndadtdtl,createDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
clinicalaccumsharingobndadtdtl,createUserID,5,,YES,varchar,varchar(20),""
clinicalaccumsharingobndadtdtl,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
clinicalaccumsharingobndadtdtl,changeUserID,7,,YES,varchar,varchar(20),""
clinicalaccumsharingobndadtdtl,updateVersion,8,,YES,int,int,""
clinicalaccumsharingobndadtdtl,tableName,9,,YES,varchar,varchar(32),""
clinicalaccumsharingoutbound,clinicalAccumSharingOutboundID,1,"0",NO,bigint,bigint,PRI
clinicalaccumsharingoutbound,clinicalAccumType,2,,YES,varchar,varchar(10),""
clinicalaccumsharingoutbound,memGroupExternalIDType,3,,YES,varchar,varchar(4),""
clinicalaccumsharingoutbound,tradingPartnerProfileID,4,,YES,bigint,bigint,""
clinicalaccumsharingoutbound,effectiveDate,5,,YES,date,date,""
clinicalaccumsharingoutbound,expirationDate,6,,YES,date,date,""
clinicalaccumsharingoutbound,createDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
clinicalaccumsharingoutbound,createUserID,8,,YES,varchar,varchar(20),""
clinicalaccumsharingoutbound,changeDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
clinicalaccumsharingoutbound,changeUserID,10,,YES,varchar,varchar(20),""
clinicalaccumsharingoutbound,updateVersion,11,,YES,int,int,""
clinicalaccumsharingtrans,clinicalAccumSharingTransID,1,"0",NO,bigint,bigint,PRI
clinicalaccumsharingtrans,umReferralID,2,,YES,bigint,bigint,""
clinicalaccumsharingtrans,externalSourceID,3,,YES,varchar,varchar(80),""
clinicalaccumsharingtrans,claimID,4,,YES,bigint,bigint,""
clinicalaccumsharingtrans,claimEventID,5,,YES,bigint,bigint,""
clinicalaccumsharingtrans,externalClaimID,6,,YES,varchar,varchar(55),""
clinicalaccumsharingtrans,txDirection,7,,YES,varchar,varchar(1),""
clinicalaccumsharingtrans,transID,8,,YES,varchar,varchar(80),""
clinicalaccumsharingtrans,accumUmReferralTxID,9,,YES,bigint,bigint,""
clinicalaccumsharingtrans,visitStartDate,10,,YES,date,date,""
clinicalaccumsharingtrans,visitEndDate,11,,YES,date,date,""
clinicalaccumsharingtrans,processDateTime,12,,YES,timestamp,timestamp(3),""
clinicalaccumsharingtrans,createDateTime,13,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
clinicalaccumsharingtrans,createUserID,14,,YES,varchar,varchar(20),""
clinicalaccumsharingtrans,changeDateTime,15,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
clinicalaccumsharingtrans,changeUserID,16,,YES,varchar,varchar(20),""
clinicalaccumsharingtrans,updateVersion,17,,YES,int,int,""
clinicalaccumsharingtrans,umAuthID,18,,YES,bigint,bigint,""
clinicalaccumsharingtrans,umAuthServiceID,19,,YES,bigint,bigint,""
clinicalaccumsharingtrans,clinicalAccumType,20,,YES,varchar,varchar(10),""
clinicalaccumsharingtrans,accumUmAuthOutpatientTxID,21,,YES,bigint,bigint,""
clinicalaccumsharingtrans,processInd,22,"0",YES,smallint,smallint,""
database_name_1,dbname,1,,NO,varchar,varchar(128),""
database_name_1,id,2,,NO,int,int,PRI
database_name_1,id1,3,,NO,int,int,""
enrollattribderivrule,enrollAttribDerivRuleID,1,,NO,bigint,bigint,PRI
enrollattribderivrule,enrollAttribDerivSchedDetailID,2,,YES,bigint,bigint,MUL
enrollattribderivrule,enrollAttribDerivSchedVersionID,3,,YES,bigint,bigint,""
enrollattribderivrule,enrollAttribDerivRuleType,4,,YES,varchar,varchar(3),""
enrollattribderivrule,processOrderNumber,5,,YES,int,int,""
enrollattribderivrule,derivedTargetAttributeType,6,,YES,varchar,varchar(3),""
enrollattribderivrule,memberAttributeName,7,,YES,varchar,varchar(50),""
enrollattribderivrule,memberCustomAttributeName,8,,YES,varchar,varchar(60),""
enrollattribderivrule,ruleSetName,9,,YES,varchar,varchar(80),""
enrollattribderivrule,calculateBySubscriberInd,10,,YES,smallint,smallint,""
enrollattribderivrule,deleteInd,11,,YES,smallint,smallint,""
enrollattribderivrule,changeDateTime,12,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollattribderivrule,changeUserID,13,,YES,varchar,varchar(20),""
enrollattribderivrule,createDateTime,14,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollattribderivrule,createUserID,15,,YES,varchar,varchar(20),""
enrollattribderivrule,updateVersion,16,,YES,int,int,""
enrollattribderivrule,enrollAttribDerivType,17,,YES,varchar,varchar(3),""
enrollattribderivrule,memGroupSupplFileID,18,,YES,bigint,bigint,""
enrollattribderivruleextident,enrollAttribDerivRuleExtIdentID,1,,NO,bigint,bigint,PRI
enrollattribderivruleextident,enrollAttribDerivRuleID,2,,YES,bigint,bigint,MUL
enrollattribderivruleextident,enrollAttribDerivSchedDetailID,3,,YES,bigint,bigint,""
enrollattribderivruleextident,enrollAttribDerivSchedVersionID,4,,YES,bigint,bigint,""
enrollattribderivruleextident,memberCustomAttributeName,5,,YES,varchar,varchar(60),""
enrollattribderivruleextident,deleteInd,6,,YES,smallint,smallint,""
enrollattribderivruleextident,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollattribderivruleextident,changeUserID,8,,YES,varchar,varchar(20),""
enrollattribderivruleextident,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollattribderivruleextident,createUserID,10,,YES,varchar,varchar(20),""
enrollattribderivruleextident,updateVersion,11,,YES,int,int,""
enrollattribderivruleextident,concatenateAttributeInd,12,"0",YES,smallint,smallint,""
enrollattribderivruleextident,concatenateOrder,13,,YES,int,int,""
enrollattribderivrulefileident,enrollAttribDerivRuleFileIdentID,1,,NO,bigint,bigint,PRI
enrollattribderivrulefileident,enrollAttribDerivRuleID,2,,YES,bigint,bigint,MUL
enrollattribderivrulefileident,enrollAttribDerivSchedDetailID,3,,YES,bigint,bigint,""
enrollattribderivrulefileident,enrollAttribDerivSchedVersionID,4,,YES,bigint,bigint,""
enrollattribderivrulefileident,inputMemberIdentifier,5,,YES,char,char(3),""
enrollattribderivrulefileident,deleteInd,6,,YES,smallint,smallint,""
enrollattribderivrulefileident,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollattribderivrulefileident,changeUserID,8,,YES,varchar,varchar(20),""
enrollattribderivrulefileident,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollattribderivrulefileident,createUserID,10,,YES,varchar,varchar(20),""
enrollattribderivrulefileident,updateVersion,11,,YES,int,int,""
enrollattribderivruleoptassign,enrollAttribDerivRuleOptAssignID,1,,NO,bigint,bigint,PRI
enrollattribderivruleoptassign,enrollAttribDerivRuleID,2,,YES,bigint,bigint,MUL
enrollattribderivruleoptassign,enrollAttribDerivSchedDetailID,3,,YES,bigint,bigint,""
enrollattribderivruleoptassign,enrollAttribDerivSchedVersionID,4,,YES,bigint,bigint,""
enrollattribderivruleoptassign,contractOptType,5,,YES,varchar,varchar(2),""
enrollattribderivruleoptassign,deleteInd,6,,YES,smallint,smallint,""
enrollattribderivruleoptassign,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollattribderivruleoptassign,changeUserID,8,,YES,varchar,varchar(20),""
enrollattribderivruleoptassign,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollattribderivruleoptassign,createUserID,10,,YES,varchar,varchar(20),""
enrollattribderivruleoptassign,updateVersion,11,,YES,int,int,""
enrollattribderivsched,enrollAttribDerivSchedVersionID,1,,NO,bigint,bigint,PRI
enrollattribderivsched,enrollAttribDerivSchedID,2,,YES,varchar,varchar(40),MUL
enrollattribderivsched,versionNumber,3,,YES,smallint,smallint,""
enrollattribderivsched,versionStatus,4,,YES,char,char(1),""
enrollattribderivsched,schedDescription,5,,YES,varchar,varchar(200),""
enrollattribderivsched,effectiveDate,6,,YES,date,date,""
enrollattribderivsched,expirationDate,7,,YES,date,date,""
enrollattribderivsched,ownerGroupID,8,,YES,varchar,varchar(30),""
enrollattribderivsched,assignedInd,9,,YES,smallint,smallint,""
enrollattribderivsched,activationDateTime,10,,YES,timestamp,timestamp(3),""
enrollattribderivsched,deactivationDateTime,11,,YES,timestamp,timestamp(3),""
enrollattribderivsched,changeDateTime,12,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollattribderivsched,changeUserID,13,,YES,varchar,varchar(20),""
enrollattribderivsched,createDateTime,14,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollattribderivsched,createUserID,15,,YES,varchar,varchar(20),""
enrollattribderivsched,updateVersion,16,,YES,int,int,""
enrollattribderivschedauditdtl,auditDetailID,1,,NO,bigint,bigint,PRI
enrollattribderivschedauditdtl,enrollAttribDerivSchedVersionID,2,,YES,bigint,bigint,""
enrollattribderivschedauditdtl,tableName,3,,YES,varchar,varchar(32),""
enrollattribderivschedauditdtl,auditText,4,,YES,varchar,varchar(4000),""
enrollattribderivschedauditdtl,changeDateTime,5,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollattribderivschedauditdtl,changeUserID,6,,YES,varchar,varchar(20),""
enrollattribderivschedauditdtl,createDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollattribderivschedauditdtl,createUserID,8,,YES,varchar,varchar(20),""
enrollattribderivschedauditdtl,updateVersion,9,,YES,int,int,""
enrollattribderivscheddetail,enrollAttribDerivSchedDetailID,1,,NO,bigint,bigint,PRI
enrollattribderivscheddetail,enrollAttribDerivSchedVersionID,2,,YES,bigint,bigint,MUL
enrollattribderivscheddetail,effectiveDate,3,,YES,date,date,""
enrollattribderivscheddetail,expirationDate,4,,YES,date,date,""
enrollattribderivscheddetail,deleteInd,5,,YES,smallint,smallint,""
enrollattribderivscheddetail,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollattribderivscheddetail,changeUserID,7,,YES,varchar,varchar(20),""
enrollattribderivscheddetail,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollattribderivscheddetail,createUserID,9,,YES,varchar,varchar(20),""
enrollattribderivscheddetail,updateVersion,10,,YES,int,int,""
enrollattribderivschednote,noteID,1,,NO,bigint,bigint,PRI
enrollattribderivschednote,enrollAttribDerivSchedVersionID,2,,YES,bigint,bigint,MUL
enrollattribderivschednote,noteSubject,3,,YES,varchar,varchar(50),""
enrollattribderivschednote,noteType,4,,YES,char,char(2),""
enrollattribderivschednote,noteText,5,,YES,varchar,varchar(4000),""
enrollattribderivschednote,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollattribderivschednote,changeUserID,7,,YES,varchar,varchar(20),""
enrollattribderivschednote,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollattribderivschednote,createUserID,9,,YES,varchar,varchar(20),""
enrollattribderivschednote,updateVersion,10,,YES,int,int,""
enrollattribderivschedruleview,enrollAttribDerivSchedVersionID,1,,NO,bigint,bigint,""
enrollattribderivschedruleview,enrollAttribDerivSchedID,2,,YES,varchar,varchar(40),""
enrollattribderivschedruleview,versionNumber,3,,YES,smallint,smallint,""
enrollattribderivschedruleview,versionStatus,4,,YES,char,char(1),""
enrollattribderivschedruleview,schedDescription,5,,YES,varchar,varchar(200),""
enrollattribderivschedruleview,enrollAttribDerivSchedEffectiveDate,6,,YES,date,date,""
enrollattribderivschedruleview,enrollAttribDerivSchedExpirationDate,7,,YES,date,date,""
enrollattribderivschedruleview,ownerGroupID,8,,YES,varchar,varchar(30),""
enrollattribderivschedruleview,assignedInd,9,,YES,smallint,smallint,""
enrollattribderivschedruleview,enrollAttribDerivSchedDetailID,10,,NO,bigint,bigint,""
enrollattribderivschedruleview,enrollAttribDerivSchedDetailEffDate,11,,YES,date,date,""
enrollattribderivschedruleview,enrollAttribDerivSchedDetailExpDate,12,,YES,date,date,""
enrollattribderivschedruleview,enrollAttribDerivSchedDetailDeleteInd,13,,YES,smallint,smallint,""
enrollattribderivschedruleview,enrollAttribDerivRuleID,14,,NO,bigint,bigint,""
enrollattribderivschedruleview,enrollAttribDerivRuleType,15,,YES,varchar,varchar(3),""
enrollattribderivschedruleview,processOrderNumber,16,,YES,int,int,""
enrollattribderivschedruleview,derivedTargetAttributeType,17,,YES,varchar,varchar(3),""
enrollattribderivschedruleview,memberAttributeName,18,,YES,varchar,varchar(50),""
enrollattribderivschedruleview,memberCustomAttributeName,19,,YES,varchar,varchar(60),""
enrollattribderivschedruleview,ruleSetName,20,,YES,varchar,varchar(80),""
enrollattribderivschedruleview,calculateBySubscriberInd,21,,YES,smallint,smallint,""
enrollattribderivschedruleview,enrollAttribDerivRuleDeleteInd,22,,YES,smallint,smallint,""
enrollattribderivschedruleview,enrollAttribDerivType,23,,YES,varchar,varchar(3),""
enrollattribderivschedruleview,memGroupSupplFileID,24,,YES,bigint,bigint,""
enrollattribruleoptassignvw,enrollAttribDerivRuleID,1,,NO,bigint,bigint,""
enrollattribruleoptassignvw,enrollAttribDerivSchedDetailID,2,,YES,bigint,bigint,""
enrollattribruleoptassignvw,enrollAttribDerivSchedVersionID,3,,YES,bigint,bigint,""
enrollattribruleoptassignvw,enrollAttribDerivRuleType,4,,YES,varchar,varchar(3),""
enrollattribruleoptassignvw,processOrderNumber,5,,YES,int,int,""
enrollattribruleoptassignvw,derivedTargetAttributeType,6,,YES,varchar,varchar(3),""
enrollattribruleoptassignvw,memberAttributeName,7,,YES,varchar,varchar(50),""
enrollattribruleoptassignvw,memberCustomAttributeName,8,,YES,varchar,varchar(60),""
enrollattribruleoptassignvw,ruleSetName,9,,YES,varchar,varchar(80),""
enrollattribruleoptassignvw,calculateBySubscriberInd,10,,YES,smallint,smallint,""
enrollattribruleoptassignvw,enrollAttribDerivType,11,,YES,varchar,varchar(3),""
enrollattribruleoptassignvw,memGroupSupplFileID,12,,YES,bigint,bigint,""
enrollattribruleoptassignvw,deleteInd,13,,YES,smallint,smallint,""
enrollattribruleoptassignvw,enrollAttribDerivRuleOptAssignID,14,,YES,bigint,bigint,""
enrollattribruleoptassignvw,contractOptType,15,,YES,varchar,varchar(2),""
enrollmemapplcriteria,enrollMemApplCriteriaID,1,,NO,bigint,bigint,PRI
enrollmemapplcriteria,enrollMemApplSchedDetailID,2,,YES,bigint,bigint,MUL
enrollmemapplcriteria,enrollMemApplSchedVersionID,3,,YES,bigint,bigint,MUL
enrollmemapplcriteria,memberAttributeName,4,,YES,varchar,varchar(50),""
enrollmemapplcriteria,memberAttributeRefCode,5,,YES,varchar,varchar(100),""
enrollmemapplcriteria,deleteInd,6,,YES,smallint,smallint,""
enrollmemapplcriteria,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollmemapplcriteria,changeUserID,8,,YES,varchar,varchar(20),""
enrollmemapplcriteria,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollmemapplcriteria,createUserID,10,,YES,varchar,varchar(20),""
enrollmemapplcriteria,updateVersion,11,,YES,int,int,""
enrollmemapplcriteria,criteriaDescription,12,Using Benefit Status Code for finding members in Cirrus for update,YES,varchar,varchar(1000),""
enrollmemapplcriteriadetail,enrollMemApplCriteriaDetailID,1,,NO,bigint,bigint,PRI
enrollmemapplcriteriadetail,criteriaAttributeType,2,STD,YES,varchar,varchar(10),""
enrollmemapplcriteriadetail,memberAttributeName,3,,YES,varchar,varchar(50),""
enrollmemapplcriteriadetail,memberCustomAttributeName,4,,YES,varchar,varchar(60),""
enrollmemapplcriteriadetail,enrollMemApplCriteriaID,5,,YES,bigint,bigint,MUL
enrollmemapplcriteriadetail,enrollMemApplSchedVersionID,6,,YES,bigint,bigint,MUL
enrollmemapplcriteriadetail,enrollMemApplSchedDetailID,7,,YES,bigint,bigint,MUL
enrollmemapplcriteriadetail,createUserID,8,,YES,varchar,varchar(20),""
enrollmemapplcriteriadetail,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollmemapplcriteriadetail,changeUserID,10,,YES,varchar,varchar(20),""
enrollmemapplcriteriadetail,changeDateTime,11,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollmemapplcriteriadetail,updateVersion,12,,YES,int,int,""
enrollmemapplcriteriadetail,deleteInd,13,,YES,smallint,smallint,""
enrollmemapplcriteriadetailval,enrollMemApplCriteriaDetailValID,1,,NO,bigint,bigint,PRI
enrollmemapplcriteriadetailval,memberAttributeValue,2,,YES,varchar,varchar(100),""
enrollmemapplcriteriadetailval,memberCustomAttributeVal,3,,YES,varchar,varchar(50),""
enrollmemapplcriteriadetailval,enrollMemApplCriteriaDetailID,4,,YES,bigint,bigint,MUL
enrollmemapplcriteriadetailval,enrollMemApplSchedVersionID,5,,YES,bigint,bigint,MUL
enrollmemapplcriteriadetailval,enrollMemApplSchedDetailID,6,,YES,bigint,bigint,MUL
enrollmemapplcriteriadetailval,createUserID,7,,YES,varchar,varchar(20),""
enrollmemapplcriteriadetailval,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollmemapplcriteriadetailval,changeUserID,9,,YES,varchar,varchar(20),""
enrollmemapplcriteriadetailval,changeDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollmemapplcriteriadetailval,updateVersion,11,,YES,int,int,""
enrollmemapplcriteriadetailval,deleteInd,12,,YES,smallint,smallint,""
enrollmemapplsched,enrollMemApplSchedVersionID,1,,NO,bigint,bigint,PRI
enrollmemapplsched,enrollMemApplSchedID,2,,YES,varchar,varchar(40),MUL
enrollmemapplsched,schedDescription,3,,YES,varchar,varchar(200),""
enrollmemapplsched,versionStatus,4,,YES,char,char(1),""
enrollmemapplsched,versionNumber,5,,YES,smallint,smallint,""
enrollmemapplsched,effectiveDate,6,,YES,date,date,""
enrollmemapplsched,expirationDate,7,,YES,date,date,""
enrollmemapplsched,assignedInd,8,,YES,smallint,smallint,""
enrollmemapplsched,activationDateTime,9,,YES,timestamp,timestamp(3),""
enrollmemapplsched,deactivationDateTime,10,,YES,timestamp,timestamp(3),""
enrollmemapplsched,ownerGroupID,11,,YES,varchar,varchar(30),""
enrollmemapplsched,deleteInd,12,,YES,smallint,smallint,""
enrollmemapplsched,changeDateTime,13,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollmemapplsched,changeUserID,14,,YES,varchar,varchar(20),""
enrollmemapplsched,createDateTime,15,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollmemapplsched,createUserID,16,,YES,varchar,varchar(20),""
enrollmemapplsched,updateVersion,17,,YES,int,int,""
enrollmemapplschedauditdetail,auditDetailID,1,,NO,bigint,bigint,PRI
enrollmemapplschedauditdetail,enrollMemApplSchedVersionID,2,,YES,bigint,bigint,""
enrollmemapplschedauditdetail,tableName,3,,YES,varchar,varchar(32),""
enrollmemapplschedauditdetail,auditText,4,,YES,varchar,varchar(4000),""
enrollmemapplschedauditdetail,changeDateTime,5,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
enrollmemapplschedauditdetail,changeUserID,6,,YES,varchar,varchar(20),""
enrollmemapplschedauditdetail,createDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
enrollmemapplschedauditdetail,createUserID,8,,YES,varchar,varchar(20),""
enrollmemapplschedauditdetail,updateVersion,9,,YES,int,int,""
enrollmemapplschedcriteriadtvw,enrollMemApplSchedVersionID,1,,NO,bigint,bigint,""
enrollmemapplschedcriteriadtvw,enrollMemApplSchedID,2,,YES,varchar,varchar(40),""
enrollmemapplschedcriteriadtvw,versionStatus,3,,YES,char,char(1),""
enrollmemapplschedcriteriadtvw,applSchedEffectiveDate,4,,YES,date,date,""
enrollmemapplschedcriteriadtvw,applSchedExpirationDate,5,,YES,date,date,""
enrollmemapplschedcriteriadtvw,enrollMemApplSchedDetailID,6,,NO,bigint,bigint,""
enrollmemapplschedcriteriadtvw,applSchedDetailEffectiveDate,7,,YES,date,date,""
enrollmemapplschedcriteriadtvw,applSchedDetailExpirationDate,8,,YES,date,date,""
enrollmemapplschedcriteriadtvw,memberSelection,9,INC,YES,varchar,varchar(10),""
enrollmemapplschedcriteriadtvw,enrollMemApplCriteriaID,10,,NO,bigint,bigint,""
enrollmemapplschedcriteriadtvw,criteriaDescription,11,Using Benefit Status Code for finding members in Cirrus for update,YES,varchar,varchar(1000),""
enrollmemapplschedcriteriadtvw,enrollMemApplCriteriaDetailID,12,,NO,bigint,bigint,""
enrollmemapplschedcriteriadtvw,criteriaAttributeType,13,STD,YES,varchar,varchar(10),""
enrollmemapplschedcriteriadtvw,memberAttributeName,14,,YES,varchar,varchar(50),""
enrollmemapplschedcriteriadtvw,memberCustomAttributeName,15,,YES,varchar,varchar(60),""
enrollmemapplschedcriteriadtvw,updateVersion,16,,YES,int,int,""
enrollmemapplschedcriteriadtvw,deleteInd,17,,YES,smallint,smallint,""
enrollmemapplschedcriteriadtvw,enrollMemApplCriteriaDetailValID,18,,NO,bigint,bigint,""
enrollmemapplschedcriteriadtvw,memberAttributeValue,19,,YES,varchar,varchar(100),""
enrollmemapplschedcriteriadtvw,memberCustomAttributeVal,20,,YES,varchar,varchar(50),""
enrollmemapplscheddetail,enrollMemApplSchedDetailID,1,,NO,bigint,bigint,PRI
enrollmemapplscheddetail,enrollMemApplSchedVersionID,2,,YES,bigint,bigint,MUL
enrollmemapplscheddetail,effectiveDate,3,,YES,date,date,""
enrollmemapplscheddetail,expirationDate,4,,YES,date,date,""
