"TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","COLUMN_DEFAULT","IS_NULLABLE","DATA_TYPE","COLUMN_TYPE","COLUMN_KEY"
_schema_data_version,installed_rank,1,,NO,int,int,PRI
_schema_data_version,version,2,,YES,varchar,varchar(50),""
_schema_data_version,description,3,,NO,varchar,varchar(200),""
_schema_data_version,type,4,,NO,varchar,varchar(20),""
_schema_data_version,script,5,,NO,varchar,varchar(1000),""
_schema_data_version,checksum,6,,YES,int,int,""
_schema_data_version,installed_by,7,,NO,varchar,varchar(100),""
_schema_data_version,installed_on,8,CURRENT_TIMESTAMP,NO,timestamp,timestamp,""
_schema_data_version,execution_time,9,,NO,int,int,""
_schema_data_version,success,10,,NO,tinyint,tinyint(1),MUL
_tmpbenecodefilter,category,1,,NO,varchar,varchar(60),PRI
_tmpbenecodefilter,benefitCode,2,,NO,varchar,varchar(60),PRI
_tmpbenecodeservicetypecode,benefitPlanVersionID,1,"0",NO,bigint,bigint,PRI
_tmpbenecodeservicetypecode,benefitCode,2,,NO,varchar,varchar(60),PRI
_tmpbenecodeservicetypecode,tierNumber,3,"0",NO,int,int,PRI
_tmpbenecodeservicetypecode,codeLevel,4,"0",NO,smallint,smallint,PRI
_tmpbenecodeservicetypecode,version,5,"0",NO,smallint,smallint,PRI
_tmpbenecodeservicetypecode,serviceTypeCode,6,,NO,varchar,varchar(4),PRI
_tmpbenecodeservicetypecode,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
_tmpbenecodeservicetypecode,changeUserID,8,,YES,varchar,varchar(20),""
_tmpbenecodeservicetypecode,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
_tmpbenecodeservicetypecode,createUserID,10,,YES,varchar,varchar(20),""
_tmpbenecodeservicetypecode,updateVersion,11,,YES,int,int,""
_tmpmav3invaliddtlv3log,id,1,,NO,bigint,bigint,PRI
_tmpmav3invaliddtlv3log,dtlV3ID,2,,YES,bigint,bigint,MUL
_tmpmav3invaliddtlv3log,invalidationRunV3ID,3,,YES,bigint,bigint,MUL
_tmpmav3invaliddtlv3log,createDateTime,4,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
_tmpmav3invaliditemv3log,id,1,,NO,bigint,bigint,PRI
_tmpmav3invaliditemv3log,itemV3ID,2,,YES,bigint,bigint,MUL
_tmpmav3invaliditemv3log,invalidationRunV3ID,3,,YES,bigint,bigint,MUL
_tmpmav3invaliditemv3log,createDateTime,4,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
_tmpmav3invalidmembershipv3log,id,1,,NO,bigint,bigint,PRI
_tmpmav3invalidmembershipv3log,membershipV3ID,2,,YES,bigint,bigint,MUL
_tmpmav3invalidmembershipv3log,invalidationRunV3ID,3,,YES,bigint,bigint,MUL
_tmpmav3invalidmembershipv3log,createDateTime,4,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
_tmpmav3softinvalidationremediatelogging,id,1,,NO,bigint,bigint,PRI
_tmpmav3softinvalidationremediatelogging,procedureName,2,,YES,varchar,varchar(255),MUL
_tmpmav3softinvalidationremediatelogging,procedurePart,3,MAIN,YES,varchar,varchar(50),""
_tmpmav3softinvalidationremediatelogging,note,4,,YES,varchar,varchar(255),""
_tmpmav3softinvalidationremediatelogging,createDateTime,5,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
_tmpprovcontractaffiliationcontrol,id,1,,NO,bigint,bigint,PRI
_tmpprovcontractaffiliationcontrol,controlValue,2,"0",YES,int,int,""
_tmpprovcontractaffiliationcontrol,createDateTime,3,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
_tmpserviceareacontrol,id,1,,NO,bigint,bigint,PRI
_tmpserviceareacontrol,controlValue,2,"0",YES,int,int,""
_tmpserviceareacontrol,createDateTime,3,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
_tmpservicetypecodemapping,benefitCode,1,,NO,varchar,varchar(60),PRI
_tmpservicetypecodemapping,serviceTypeCode,2,,NO,varchar,varchar(4),PRI
_tmpsyskeyauditlogging,id,1,,NO,bigint,bigint,PRI
_tmpsyskeyauditlogging,procedureName,2,,YES,varchar,varchar(255),MUL
_tmpsyskeyauditlogging,procedurePart,3,MAIN,YES,varchar,varchar(50),""
_tmpsyskeyauditlogging,note,4,,YES,varchar,varchar(255),""
_tmpsyskeyauditlogging,createDateTime,5,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
_tmpsyskeytenantmappingentityreservelogging,id,1,,NO,bigint,bigint,PRI
_tmpsyskeytenantmappingentityreservelogging,procedureName,2,,YES,varchar,varchar(255),MUL
_tmpsyskeytenantmappingentityreservelogging,procedurePart,3,MAIN,YES,varchar,varchar(50),""
_tmpsyskeytenantmappingentityreservelogging,note,4,,YES,varchar,varchar(255),""
_tmpsyskeytenantmappingentityreservelogging,createDateTime,5,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
accumadjustreasoncode,accumAdjustReasonCode,1,"",NO,char,char(20),PRI
accumadjustreasoncode,description,2,,YES,varchar,varchar(2000),""
accumadjustreasoncode,display,3,,YES,char,char(40),""
accumadjustreasoncode,effectiveDate,4,,YES,date,date,""
accumadjustreasoncode,expirationDate,5,,YES,date,date,""
accumadjustreasoncode,appliesToDeductibleInd,6,"0",YES,smallint,smallint,""
accumadjustreasoncode,appliesToOopInd,7,"0",YES,smallint,smallint,""
accumadjustreasoncode,appliesToMaxInd,8,"0",YES,smallint,smallint,""
accumadjustreasoncode,changeDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumadjustreasoncode,changeUserID,10,,YES,varchar,varchar(20),""
accumadjustreasoncode,createDateTime,11,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumadjustreasoncode,createUserID,12,,YES,varchar,varchar(20),""
accumadjustreasoncode,updateVersion,13,,YES,int,int,""
accumadjustreasoncode,excludeFromCarryOverAccumInd,14,"0",YES,smallint,smallint,""
accumadjustreasoncodeaudit,auditDetailID,1,"0",NO,bigint,bigint,PRI
accumadjustreasoncodeaudit,accumAdjustReasonCode,2,,YES,char,char(20),""
accumadjustreasoncodeaudit,auditText,3,,YES,varchar,varchar(4000),""
accumadjustreasoncodeaudit,tableName,4,,YES,varchar,varchar(32),""
accumadjustreasoncodeaudit,changeDateTime,5,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumadjustreasoncodeaudit,changeUserID,6,,YES,varchar,varchar(20),""
accumadjustreasoncodeaudit,createDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumadjustreasoncodeaudit,createUserID,8,,YES,varchar,varchar(20),""
accumadjustreasoncodeaudit,updateVersion,9,,YES,int,int,""
accumerrorconfig,accumErrorCode,1,"",NO,varchar,varchar(10),PRI
accumerrorconfig,accumErrorType,2,,YES,varchar,varchar(2),""
accumerrorconfig,overrideAccumErrorType,3,,YES,varchar,varchar(2),""
accumerrorconfig,accumErrorQueueName,4,,YES,varchar,varchar(2),""
accumerrorconfig,overrideAccumErrorQueueName,5,,YES,varchar,varchar(2),""
accumerrorconfig,autoReprocess,6,,YES,varchar,varchar(1),""
accumerrorconfig,overrideAutoReprocess,7,,YES,varchar,varchar(1),""
accumerrorconfig,reprocessable,8,,YES,varchar,varchar(1),""
accumerrorconfig,overrideReprocessable,9,,YES,varchar,varchar(1),""
accumerrorconfig,suppressSharing,10,,YES,varchar,varchar(1),""
accumerrorconfig,overrideSuppressSharing,11,,YES,varchar,varchar(1),""
accumerrorconfig,changeDateTime,12,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumerrorconfig,changeUserID,13,,YES,varchar,varchar(20),""
accumerrorconfig,createDateTime,14,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumerrorconfig,createUserID,15,,YES,varchar,varchar(20),""
accumerrorconfig,updateVersion,16,,YES,int,int,""
activenetcontractprovrostervw,provRosterID,1,,NO,bigint,bigint,""
activenetcontractprovrostervw,networkID,2,,YES,bigint,bigint,""
activenetcontractprovrostervw,netContractHeaderID,3,"0",NO,bigint,bigint,""
activenetcontractprovrostervw,netContractVersionID,4,"0",NO,bigint,bigint,""
activenetcontractprovrostervw,versionStatus,5,,YES,char,char(1),""
activenetcontractprovrostervw,netContractType,6,,YES,varchar,varchar(4),""
activenetcontractprovrostervw,ncEffectiveDate,7,,YES,date,date,""
activenetcontractprovrostervw,ncExpirationDate,8,,YES,date,date,""
activenetcontractprovrostervw,nchEffectiveDate,9,,YES,date,date,""
activenetcontractprovrostervw,nchExpirationDate,10,,YES,date,date,""
activenetcontractprovrostervw,ncpaEffectiveDate,11,,YES,date,date,""
activenetcontractprovrostervw,ncpaExpirationDate,12,,YES,date,date,""
activenetcontractprovrostervw,prEffectiveDate,13,,YES,date,date,""
activenetcontractprovrostervw,prExpirationDate,14,,YES,date,date,""
adaclaimsettings,settingID,1,"0",NO,int,int,PRI
adaclaimsettings,adaAttachInd,2,,YES,smallint,smallint,""
adaclaimsettings,adaCOBPaymentsInd,3,,YES,smallint,smallint,""
adaclaimsettings,adaManualPricingInd,4,,YES,smallint,smallint,""
adaclaimsettings,adaLine1bReq,5,,YES,smallint,smallint,""
adaclaimsettings,adaPatientAddReq,6,,YES,smallint,smallint,""
adaclaimsettings,adaLine18aReq,7,,YES,smallint,smallint,""
adaclaimsettings,adaLine18bReq,8,,YES,smallint,smallint,""
adaclaimsettings,adaLine20Req,9,,YES,smallint,smallint,""
adaclaimsettings,adaLine21Req,10,,YES,smallint,smallint,""
adaclaimsettings,adaSubAddReq,11,,YES,smallint,smallint,""
adaclaimsettings,adaReleaseDefReq,12,,YES,smallint,smallint,""
adaclaimsettings,adaLine40bReq,13,,YES,smallint,smallint,""
adaclaimsettings,adaBillingDentist,14,,YES,smallint,smallint,""
adaclaimsettings,adaLine47Req,15,,YES,smallint,smallint,""
adaclaimsettings,adaLine48Req,16,,YES,smallint,smallint,""
adaclaimsettings,adaLine49Req,17,,YES,smallint,smallint,""
adaclaimsettings,adaTypeOfInjuryReq,18,,YES,smallint,smallint,""
adaclaimsettings,adaLine60Req,19,,YES,smallint,smallint,""
adaclaimsettings,adaTreatingProvReq,20,,YES,smallint,smallint,""
adaclaimsettings,adaProviderSigDate,21,,YES,smallint,smallint,""
adaclaimsettings,adaBeneAssignDate,22,,YES,smallint,smallint,""
adaclaimsettings,changeDateTime,23,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adaclaimsettings,changeUserID,24,,YES,varchar,varchar(20),""
adaclaimsettings,createDateTime,25,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adaclaimsettings,createUserID,26,,YES,varchar,varchar(20),""
adaclaimsettings,updateVersion,27,,YES,int,int,""
adjscheditpendtempconfig,adjSchEditPendTempConfigID,1,,NO,bigint,bigint,PRI
adjscheditpendtempconfig,adjudSchedPendTemplateID,2,,YES,bigint,bigint,MUL
adjscheditpendtempconfig,adjudSchedEditID,3,,YES,bigint,bigint,MUL
adjscheditpendtempconfig,adjudScheduleID,4,,YES,char,char(20),MUL
adjscheditpendtempconfig,adjSchEditPendTempConfigDesc,5,,YES,varchar,varchar(40),""
adjscheditpendtempconfig,bookOfBusinessType,6,,YES,varchar,varchar(2),""
adjscheditpendtempconfig,allParStatusTypeInd,7,,YES,smallint,smallint,""
adjscheditpendtempconfig,providerParStatusType,8,,YES,char,char(1),""
adjscheditpendtempconfig,fulfillTemplateID,9,,YES,bigint,bigint,""
adjscheditpendtempconfig,changeDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjscheditpendtempconfig,changeUserID,11,,YES,varchar,varchar(20),""
adjscheditpendtempconfig,createDateTime,12,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjscheditpendtempconfig,createUserID,13,,YES,varchar,varchar(20),""
adjscheditpendtempconfig,updateVersion,14,,YES,int,int,""
adjscheditpendtempconfigstate,adjSchEditPendTempConfigID,1,,NO,bigint,bigint,PRI
adjscheditpendtempconfigstate,stateCode,2,,NO,char,char(2),PRI
adjscheditpendtempconfigstate,adjudSchedPendTemplateID,3,,YES,bigint,bigint,MUL
adjscheditpendtempconfigstate,adjudSchedEditID,4,,YES,bigint,bigint,MUL
adjscheditpendtempconfigstate,adjudScheduleID,5,,YES,char,char(20),MUL
adjscheditpendtempconfigstate,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjscheditpendtempconfigstate,changeUserID,7,,YES,varchar,varchar(20),""
adjscheditpendtempconfigstate,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjscheditpendtempconfigstate,createUserID,9,,YES,varchar,varchar(20),""
adjscheditpendtempconfigstate,updateVersion,10,,YES,int,int,""
adjscheditpendtempconfigvc,adjSchEditPendTempConfigID,1,,NO,bigint,bigint,PRI
adjscheditpendtempconfigvc,variableContentID,2,,NO,varchar,varchar(10),PRI
adjscheditpendtempconfigvc,adjudSchedPendTemplateID,3,,YES,bigint,bigint,MUL
adjscheditpendtempconfigvc,adjudSchedEditID,4,,YES,bigint,bigint,MUL
adjscheditpendtempconfigvc,adjudScheduleID,5,,YES,char,char(20),MUL
adjscheditpendtempconfigvc,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjscheditpendtempconfigvc,changeUserID,7,,YES,varchar,varchar(20),""
adjscheditpendtempconfigvc,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjscheditpendtempconfigvc,createUserID,9,,YES,varchar,varchar(20),""
adjscheditpendtempconfigvc,updateVersion,10,,YES,int,int,""
adjscheditpendtempconfigview,adjudScheduleID,1,,YES,char,char(20),""
adjscheditpendtempconfigview,adjudSchedEditID,2,,NO,bigint,bigint,""
adjscheditpendtempconfigview,adjudSchedPendTemplateID,3,,NO,bigint,bigint,""
adjscheditpendtempconfigview,adjSchEditPendTempConfigID,4,,NO,bigint,bigint,""
adjscheditpendtempconfigview,variableContentID,5,,NO,varchar,varchar(10),""
adjscheditpendtempconfigview,stateCode,6,,NO,char,char(2),""
adjscheditpendtempconfigview,adjudicationType,7,,YES,varchar,varchar(2),""
adjscheditpendtempconfigview,editCode,8,,YES,char,char(6),""
adjscheditpendtempconfigview,initialPendInd,9,,YES,smallint,smallint,""
adjscheditpendtempconfigview,adjudSchedPendTemplateDesc,10,,YES,varchar,varchar(20),""
adjscheditpendtempconfigview,daysType,11,,YES,varchar,varchar(2),""
adjscheditpendtempconfigview,daysFromInitial,12,,YES,int,int,""
adjscheditpendtempconfigview,pendCloseDays,13,,YES,int,int,""
adjscheditpendtempconfigview,adjSchEditPendTempConfigDesc,14,,YES,varchar,varchar(40),""
adjscheditpendtempconfigview,bookOfBusinessType,15,,YES,varchar,varchar(2),""
adjscheditpendtempconfigview,allParStatusTypeInd,16,,YES,smallint,smallint,""
adjscheditpendtempconfigview,providerParStatusType,17,,YES,char,char(1),""
adjscheditpendtempconfigview,fulfillTemplateID,18,,YES,bigint,bigint,""
adjudschedauditdetail,auditDetailID,1,"0",NO,bigint,bigint,PRI
adjudschedauditdetail,createDateTime,2,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjudschedauditdetail,createUserID,3,,YES,varchar,varchar(20),""
adjudschedauditdetail,changeDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjudschedauditdetail,changeUserID,5,,YES,varchar,varchar(20),""
adjudschedauditdetail,updateVersion,6,,YES,int,int,""
adjudschedauditdetail,adjudScheduleID,7,,YES,char,char(20),MUL
adjudschedauditdetail,auditText,8,,YES,varchar,varchar(4000),""
adjudschedauditdetail,tableName,9,,YES,varchar,varchar(32),""
adjudschededit,adjudSchedEditID,1,,NO,bigint,bigint,PRI
adjudschededit,adjudScheduleID,2,,YES,char,char(20),MUL
adjudschededit,adjudicationType,3,,YES,varchar,varchar(2),""
adjudschededit,editCode,4,,YES,char,char(6),MUL
adjudschededit,editCodeType,5,,YES,char,char(2),""
adjudschededit,criticalInd,6,,YES,smallint,smallint,""
adjudschededit,activeInd,7,,YES,smallint,smallint,""
adjudschededit,acceptInd,8,,YES,smallint,smallint,""
adjudschededit,noActionInd,9,,YES,smallint,smallint,""
adjudschededit,processAction,10,,YES,char,char(1),""
adjudschededit,autoDenyInd,11,,YES,smallint,smallint,""
adjudschededit,autoPendInd,12,,YES,smallint,smallint,""
adjudschededit,autoDRC,13,,YES,char,char(6),""
adjudschededit,autoLetterCode,14,,YES,char,char(6),""
adjudschededit,autoRejectResponseScenario,15,,YES,varchar,varchar(3),""
adjudschededit,procInstr,16,,YES,varchar,varchar(4000),""
adjudschededit,uncleanEditInd,17,,YES,smallint,smallint,""
adjudschededit,queueDenyDRC,18,,YES,char,char(6),""
adjudschededit,queueDenyInd,19,,YES,smallint,smallint,""
adjudschededit,useDefaultTemplateInd,20,,YES,smallint,smallint,""
adjudschededit,acceptEnabledInd,21,,YES,smallint,smallint,""
adjudschededit,pendEnabledInd,22,,YES,smallint,smallint,""
adjudschededit,denyEnabledInd,23,,YES,smallint,smallint,""
adjudschededit,overrideEnabledInd,24,,YES,smallint,smallint,""
adjudschededit,routeEnabledInd,25,,YES,smallint,smallint,""
adjudschededit,generateNewEditEnabledInd,26,,YES,smallint,smallint,""
adjudschededit,allowDenyWithoutDRCInd,27,,YES,smallint,smallint,""
adjudschededit,postPendAcceptEnabledInd,28,,YES,smallint,smallint,""
adjudschededit,postPendDenyEnabledInd,29,,YES,smallint,smallint,""
adjudschededit,postPendRouteEnabledInd,30,,YES,smallint,smallint,""
adjudschededit,postPendOverrideEnabledInd,31,,YES,smallint,smallint,""
adjudschededit,roomAndBoardRevSetInd,32,,YES,smallint,smallint,""
adjudschededit,loadAsPendResponseEnabledInd,33,,YES,smallint,smallint,""
adjudschededit,excludeFromInterestInd,34,,YES,smallint,smallint,""
adjudschededit,rejectEnabledInd,35,,YES,smallint,smallint,""
adjudschededit,postPendRejectEnabledInd,36,,YES,smallint,smallint,""
adjudschededit,autoRejectInd,37,,YES,smallint,smallint,""
adjudschededit,changeDateTime,38,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjudschededit,changeUserID,39,,YES,varchar,varchar(20),""
adjudschededit,createDateTime,40,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjudschededit,createUserID,41,,YES,varchar,varchar(20),""
adjudschededit,updateVersion,42,,YES,int,int,""
adjudschededit,cancelEnabledInd,43,,YES,smallint,smallint,""
adjudschededit,autoCancelInd,44,,YES,smallint,smallint,""
adjudschededit,autoCancelReasonCode,45,,YES,varchar,varchar(6),""
adjudschededit,queueRejectInd,46,,YES,smallint,smallint,""
adjudschededit,queueRejectResponseCode,47,,YES,varchar,varchar(3),""
adjudschededit,queueCancelInd,48,,YES,smallint,smallint,""
adjudschededit,queueCancelReasonCode,49,,YES,varchar,varchar(6),""
adjudschededit,autoRouteEnabledInd,50,"0",YES,smallint,smallint,""
adjudschededit,autoRouteRuleSetName,51,,YES,varchar,varchar(80),""
adjudschededit,autoRouteDefaultRespMessage,52,,YES,varchar,varchar(264),""
adjudschededit,holdForBenefitsInd,53,"0",YES,smallint,smallint,""
adjudschededit,autoAcceptInd,54,"0",YES,smallint,smallint,""
adjudschededit,holdInd,55,"0",YES,smallint,smallint,""
adjudschededitcancelreasoncode,adjudSchedEditID,1,,NO,bigint,bigint,PRI
adjudschededitcancelreasoncode,cancelReasonCode,2,,NO,varchar,varchar(6),PRI
adjudschededitcancelreasoncode,adjudScheduleID,3,,YES,char,char(20),""
adjudschededitcancelreasoncode,changeDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjudschededitcancelreasoncode,changeUserID,5,,YES,varchar,varchar(20),""
adjudschededitcancelreasoncode,createDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjudschededitcancelreasoncode,createUserID,7,,YES,varchar,varchar(20),""
adjudschededitcancelreasoncode,updateVersion,8,,YES,int,int,""
adjudschededitdenycode,adjudSchedEditID,1,,NO,bigint,bigint,PRI
adjudschededitdenycode,denyReasonCode,2,,NO,char,char(6),PRI
adjudschededitdenycode,adjudScheduleID,3,,YES,char,char(20),""
adjudschededitdenycode,changeDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjudschededitdenycode,changeUserID,5,,YES,varchar,varchar(20),""
adjudschededitdenycode,createDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjudschededitdenycode,createUserID,7,,YES,varchar,varchar(20),""
adjudschededitdenycode,updateVersion,8,,YES,int,int,""
adjudschededithold,adjudSchedEditHoldID,1,,NO,bigint,bigint,PRI
adjudschededithold,adjudSchedEditID,2,,YES,bigint,bigint,MUL
adjudschededithold,targetStepName,3,,YES,varchar,varchar(50),""
adjudschededithold,targetEditCode,4,,YES,char,char(6),""
adjudschededithold,adjudScheduleID,5,,YES,char,char(20),""
adjudschededithold,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjudschededithold,changeUserID,7,,YES,varchar,varchar(20),""
adjudschededithold,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjudschededithold,createUserID,9,,YES,varchar,varchar(20),""
adjudschededithold,updateVersion,10,,YES,int,int,""
adjudschededitholdview,adjudSchedEditID,1,,NO,bigint,bigint,""
adjudschededitholdview,editCode,2,,YES,char,char(6),""
adjudschededitholdview,targetEditCode,3,,YES,char,char(6),""
adjudschededitholdview,targetStepName,4,,YES,varchar,varchar(50),""
adjudschededitholdview,adjudScheduleID,5,,YES,char,char(20),""
adjudschededitoverridecode,adjudSchedEditID,1,,NO,bigint,bigint,PRI
adjudschededitoverridecode,overrideReasonCode,2,,NO,char,char(6),PRI
adjudschededitoverridecode,adjudScheduleID,3,,YES,char,char(20),""
adjudschededitoverridecode,changeDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjudschededitoverridecode,changeUserID,5,,YES,varchar,varchar(20),""
adjudschededitoverridecode,createDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjudschededitoverridecode,createUserID,7,,YES,varchar,varchar(20),""
adjudschededitoverridecode,updateVersion,8,,YES,int,int,""
adjudschededitpendtemplate,adjudSchedPendTemplateID,1,,NO,bigint,bigint,PRI
adjudschededitpendtemplate,adjudSchedEditID,2,,YES,bigint,bigint,MUL
adjudschededitpendtemplate,adjudScheduleID,3,,YES,char,char(20),""
adjudschededitpendtemplate,initialPendInd,4,,YES,smallint,smallint,""
adjudschededitpendtemplate,daysFromInitial,5,,YES,int,int,""
adjudschededitpendtemplate,pendCloseDays,6,,YES,int,int,""
adjudschededitpendtemplate,daysType,7,,YES,varchar,varchar(2),""
adjudschededitpendtemplate,naturalKeyUuid,8,,YES,varchar,varchar(36),""
adjudschededitpendtemplate,changeDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjudschededitpendtemplate,changeUserID,10,,YES,varchar,varchar(20),""
adjudschededitpendtemplate,createDateTime,11,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjudschededitpendtemplate,createUserID,12,,YES,varchar,varchar(20),""
adjudschededitpendtemplate,updateVersion,13,,YES,int,int,""
adjudschededitpendtemplate,adjudSchedPendTemplateDesc,14,,YES,varchar,varchar(20),""
adjudschededitprocedure,adjudSchedEditID,1,,NO,bigint,bigint,PRI
adjudschededitprocedure,procedureSetCatID,2,,NO,bigint,bigint,PRI
adjudschededitprocedure,adjudScheduleID,3,,YES,char,char(20),""
adjudschededitprocedure,changeDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjudschededitprocedure,changeUserID,5,,YES,varchar,varchar(20),""
adjudschededitprocedure,createDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjudschededitprocedure,createUserID,7,,YES,varchar,varchar(20),""
adjudschededitprocedure,updateVersion,8,,YES,int,int,""
adjudschededitrejscenariocode,adjudSchedEditID,1,,NO,bigint,bigint,PRI
adjudschededitrejscenariocode,responseScenario,2,,NO,varchar,varchar(3),PRI
adjudschededitrejscenariocode,adjudScheduleID,3,,YES,char,char(20),""
adjudschededitrejscenariocode,changeDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjudschededitrejscenariocode,changeUserID,5,,YES,varchar,varchar(20),""
adjudschededitrejscenariocode,createDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjudschededitrejscenariocode,createUserID,7,,YES,varchar,varchar(20),""
adjudschededitrejscenariocode,updateVersion,8,,YES,int,int,""
adjudschededitroutecode,adjudSchedEditID,1,,NO,bigint,bigint,PRI
adjudschededitroutecode,routingEditCode,2,,NO,char,char(6),PRI
adjudschededitroutecode,adjudScheduleID,3,,YES,char,char(20),""
adjudschededitroutecode,changeDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjudschededitroutecode,changeUserID,5,,YES,varchar,varchar(20),""
adjudschededitroutecode,createDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjudschededitroutecode,createUserID,7,,YES,varchar,varchar(20),""
adjudschededitroutecode,updateVersion,8,,YES,int,int,""
adjudschededittradingpartner,adjudSchedEditTradingPartnerID,1,,NO,bigint,bigint,PRI
adjudschededittradingpartner,adjudSchedEditID,2,,YES,bigint,bigint,MUL
adjudschededittradingpartner,adjudScheduleID,3,,YES,char,char(20),MUL
adjudschededittradingpartner,tradingPartnerProfileID,4,,YES,bigint,bigint,MUL
adjudschededittradingpartner,bypassCalloutRuleSetName,5,,YES,varchar,varchar(80),""
adjudschededittradingpartner,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
adjudschededittradingpartner,changeUserID,7,,YES,varchar,varchar(20),""
adjudschededittradingpartner,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
adjudschededittradingpartner,createUserID,9,,YES,varchar,varchar(20),""
adjudschededittradingpartner,updateVersion,10,,YES,int,int,""
adjudschededittradingpartner,createMedRecCodeInd,11,,YES,smallint,smallint,""
adjudschedenceditsettings,adjudSchedEncEditSettingsID,1,,NO,bigint,bigint,PRI
adjudschedenceditsettings,adjudScheduleID,2,,YES,char,char(20),MUL
adjudschedenceditsettings,editCode,3,,YES,char,char(6),""
adjudschedenceditsettings,activeInd,4,,YES,smallint,smallint,""
adjudschedenceditsettings,autoPendInd,5,,YES,smallint,smallint,""
adjudschedenceditsettings,postPendAcceptEnabledInd,6,,YES,smallint,smallint,""
adjudschedenceditsettings,postPendPendEnabledInd,7,,YES,smallint,smallint,""
adjudschedenceditsettings,postPendRouteEnabledInd,8,,YES,smallint,smallint,""
adjudschedenceditsettings,postPendRejectEnabledInd,9,,YES,smallint,smallint,""
adjudschedenceditsettings,uncleanEditInd,10,,YES,smallint,smallint,""
adjudschedenceditsettings,procInstr,11,,YES,varchar,varchar(4000),""
adjudschedenceditsettings,acceptEnabledInd,12,,YES,smallint,smallint,""
adjudschedenceditsettings,pendEnabledInd,13,,YES,smallint,smallint,""
adjudschedenceditsettings,routeEnabledInd,14,,YES,smallint,smallint,""
adjudschedenceditsettings,rejectEnabledInd,15,,YES,smallint,smallint,""
adjudschedenceditsettings,processAction,16,,YES,char,char(1),""
adjudschedenceditsettings,autoRejectInd,17,,YES,smallint,smallint,""
adjudschedenceditsettings,autoResponseScenario,18,,YES,varchar,varchar(3),""
adjudschedenceditsettings,editCodeType,19,,YES,char,char(2),""
