"TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","COLUMN_DEFAULT","IS_NULLABLE","DATA_TYPE","COLUMN_TYPE","COLUMN_KEY"
__tmpislaccumids,id,1,,YES,bigint,bigint,""
__tmpislaccumids,createDateTime,2,CURRENT_TIMESTAMP,YES,datetime,datetime,""
__tmpisllogicaldelzeroaccumremediatelogging,id,1,,NO,bigint,bigint,PRI
__tmpisllogicaldelzeroaccumremediatelogging,procedureName,2,,YES,varchar,varchar(255),MUL
__tmpisllogicaldelzeroaccumremediatelogging,procedurePart,3,MAIN,YES,varchar,varchar(50),""
__tmpisllogicaldelzeroaccumremediatelogging,note,4,,YES,varchar,varchar(255),""
__tmpisllogicaldelzeroaccumremediatelogging,createDateTime,5,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
_schema_data_version,installed_rank,1,,NO,int,int,PRI
_schema_data_version,version,2,,YES,varchar,varchar(50),""
_schema_data_version,description,3,,NO,varchar,varchar(200),""
_schema_data_version,type,4,,NO,varchar,varchar(20),""
_schema_data_version,script,5,,NO,varchar,varchar(1000),""
_schema_data_version,checksum,6,,YES,int,int,""
_schema_data_version,installed_by,7,,NO,varchar,varchar(100),""
_schema_data_version,installed_on,8,CURRENT_TIMESTAMP,NO,timestamp,timestamp,""
_schema_data_version,execution_time,9,,NO,int,int,""
_schema_data_version,success,10,,NO,tinyint,tinyint(1),MUL
_tmpaccumstoplossdedindivapplycleanuplogging,id,1,,NO,bigint,bigint,PRI
_tmpaccumstoplossdedindivapplycleanuplogging,procedureName,2,,YES,varchar,varchar(255),MUL
_tmpaccumstoplossdedindivapplycleanuplogging,procedurePart,3,MAIN,YES,varchar,varchar(50),""
_tmpaccumstoplossdedindivapplycleanuplogging,note,4,,YES,varchar,varchar(255),""
_tmpaccumstoplossdedindivapplycleanuplogging,createDateTime,5,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
_tmpaccumstoplossdedindivtodelete,id,1,,NO,bigint,bigint,PRI
_tmpaccumstoplossdedindivtodelete,accumStoplossID,2,,YES,bigint,bigint,MUL
_tmpaccumstoplossdedindivtodelete,deleteInd,3,"0",YES,smallint,smallint,MUL
_tmpaccumstoplossdedindivtodelete,createDateTime,4,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
_tmpriskpooltypecontrol,id,1,,NO,bigint,bigint,PRI
_tmpriskpooltypecontrol,controlValue,2,"0",YES,int,int,""
_tmpriskpooltypecontrol,createDateTime,3,CURRENT_TIMESTAMP,YES,datetime,datetime,MUL
accountspayable,accountsPayableID,1,,NO,bigint,bigint,PRI
accountspayable,transactionSource,2,,YES,varchar,varchar(5),""
accountspayable,transactionSourceID,3,,YES,bigint,bigint,""
accountspayable,manualInd,4,,YES,smallint,smallint,""
accountspayable,accountsPayableType,5,,YES,char,char(2),""
accountspayable,accountsPayableStatus,6,,YES,varchar,varchar(5),""
accountspayable,payerEntityType,7,,YES,char,char(2),""
accountspayable,payerEntityID,8,,YES,bigint,bigint,""
accountspayable,payeeEntityType,9,,YES,char,char(2),""
accountspayable,payeeEntityID,10,,YES,bigint,bigint,""
accountspayable,payeeEntityName,11,,YES,varchar,varchar(100),""
accountspayable,payeeEntityTIN,12,,YES,varchar,varchar(40),""
accountspayable,paymentDueDate,13,,YES,date,date,""
accountspayable,totalPayableAmt,14,,YES,decimal,"decimal(12,2)",""
accountspayable,previousAccountsPayableID,15,,YES,bigint,bigint,""
accountspayable,payeeAddressLine1,16,,YES,varchar,varchar(55),""
accountspayable,payeeAddressLine2,17,,YES,varchar,varchar(55),""
accountspayable,payeeCity,18,,YES,varchar,varchar(50),""
accountspayable,payeeState,19,,YES,char,char(2),""
accountspayable,payeeCountry,20,,YES,char,char(3),""
accountspayable,payeePostalCode,21,,YES,varchar,varchar(20),""
accountspayable,payeeAddressLine3,22,,YES,varchar,varchar(55),""
accountspayable,payeeAddressLine4,23,,YES,varchar,varchar(55),""
accountspayable,payeeAddressLine5,24,,YES,varchar,varchar(55),""
accountspayable,changeDateTime,25,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accountspayable,changeUserID,26,,YES,varchar,varchar(20),""
accountspayable,createDateTime,27,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accountspayable,createUserID,28,,YES,varchar,varchar(20),""
accountspayable,updateVersion,29,,YES,int,int,""
accountspayabledetail,accountsPayableDetailID,1,,NO,bigint,bigint,PRI
accountspayabledetail,accountsPayableID,2,,YES,bigint,bigint,MUL
accountspayabledetail,transactionDetailSource,3,,YES,varchar,varchar(2),""
accountspayabledetail,transactionDetailSourceID,4,,YES,bigint,bigint,""
accountspayabledetail,transactionDate,5,,YES,date,date,""
accountspayabledetail,payableAmt,6,,YES,decimal,"decimal(9,2)",""
accountspayabledetail,accountsPayableDetailType,7,,YES,varchar,varchar(2),""
accountspayabledetail,finAttribSetID,8,,YES,bigint,bigint,""
accountspayabledetail,changeDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accountspayabledetail,changeUserID,10,,YES,varchar,varchar(20),""
accountspayabledetail,createDateTime,11,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accountspayabledetail,createUserID,12,,YES,varchar,varchar(20),""
accountspayabledetail,updateVersion,13,,YES,int,int,""
accountspayableeventseqtrans,accountsPayableEventSeqTransID,1,,NO,bigint,bigint,PRI
accountspayableeventseqtrans,accountsPayableEventSequenceID,2,,YES,bigint,bigint,MUL
accountspayableeventseqtrans,transID,3,,YES,varchar,varchar(80),""
accountspayableeventseqtrans,payloadType,4,,YES,varchar,varchar(3),""
accountspayableeventseqtrans,payloadURL,5,,YES,varchar,varchar(200),""
accountspayableeventseqtrans,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accountspayableeventseqtrans,changeUserID,7,,YES,varchar,varchar(20),""
accountspayableeventseqtrans,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accountspayableeventseqtrans,createUserID,9,,YES,varchar,varchar(20),""
accountspayableeventseqtrans,updateVersion,10,,YES,int,int,""
accountspayableeventseqtrans,accountsPayableID,11,,YES,bigint,bigint,MUL
accountspayableeventsequence,accountsPayableEventSequenceID,1,,NO,bigint,bigint,PRI
accountspayableeventsequence,accountsPayableID,2,,YES,bigint,bigint,MUL
accountspayableeventsequence,parentAccountsPayableEventSequenceID,3,,YES,bigint,bigint,""
accountspayableeventsequence,finEventSequenceNumber,4,,YES,smallint,smallint,""
accountspayableeventsequence,finEventType,5,,YES,varchar,varchar(3),""
accountspayableeventsequence,paymentRequestAcceptDateTime,6,,YES,timestamp,timestamp(3),""
accountspayableeventsequence,paymentRequestAcceptInd,7,,YES,smallint,smallint,""
accountspayableeventsequence,paymentRequestValidatedDatetime,8,,YES,timestamp,timestamp(3),""
accountspayableeventsequence,paymentRequestValidatedInd,9,,YES,smallint,smallint,""
accountspayableeventsequence,changeDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accountspayableeventsequence,changeUserID,11,,YES,varchar,varchar(20),""
accountspayableeventsequence,createDateTime,12,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accountspayableeventsequence,createUserID,13,,YES,varchar,varchar(20),""
accountspayableeventsequence,updateVersion,14,,YES,int,int,""
accountspayablefeedback,accountsPayableFeedbackID,1,,NO,bigint,bigint,PRI
accountspayablefeedback,accountsPayableID,2,,YES,bigint,bigint,MUL
accountspayablefeedback,accountsPayableEventSequenceID,3,,YES,bigint,bigint,MUL
accountspayablefeedback,finEventType,4,,YES,varchar,varchar(3),""
accountspayablefeedback,checkID,5,,YES,varchar,varchar(15),""
accountspayablefeedback,checkNum,6,,YES,varchar,varchar(50),""
accountspayablefeedback,checkAmt,7,,YES,decimal,"decimal(12,2)",""
accountspayablefeedback,paidAmt,8,,YES,decimal,"decimal(11,2)",""
accountspayablefeedback,paymentDate,9,,YES,date,date,""
accountspayablefeedback,paymentFeedbackStatus,10,,YES,varchar,varchar(2),""
accountspayablefeedback,checkVoidDate,11,,YES,date,date,""
accountspayablefeedback,createDate,12,,YES,date,date,""
accountspayablefeedback,memoCode,13,,YES,varchar,varchar(3),""
accountspayablefeedback,memoAmt,14,,YES,decimal,"decimal(12,2)",""
accountspayablefeedback,payAccountDate,15,,YES,date,date,""
accountspayablefeedback,invoiceAccountDate,16,,YES,date,date,""
accountspayablefeedback,paymentMethod,17,,YES,varchar,varchar(3),""
accountspayablefeedback,checkTransactionCt,18,,YES,int,int,""
accountspayablefeedback,checkSeriesDesignatorCode,19,,YES,varchar,varchar(10),""
accountspayablefeedback,paymentFeedbackType,20,,YES,varchar,varchar(10),""
accountspayablefeedback,changeDateTime,21,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accountspayablefeedback,changeUserID,22,,YES,varchar,varchar(20),""
accountspayablefeedback,createDateTime,23,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accountspayablefeedback,createUserID,24,,YES,varchar,varchar(20),""
accountspayablefeedback,updateVersion,25,,YES,int,int,""
accountspayablenote,noteID,1,,NO,bigint,bigint,PRI
accountspayablenote,accountsPayableID,2,,YES,bigint,bigint,MUL
accountspayablenote,noteSubject,3,,YES,varchar,varchar(50),""
accountspayablenote,noteType,4,,YES,char,char(2),""
accountspayablenote,noteText,5,,YES,varchar,varchar(4000),""
accountspayablenote,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accountspayablenote,changeUserID,7,,YES,varchar,varchar(20),""
accountspayablenote,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accountspayablenote,createUserID,9,,YES,varchar,varchar(20),""
accountspayablenote,updateVersion,10,,YES,int,int,""
accumapibenefitcrosswalk,accumBenefitAPICrosswalkID,1,"0",NO,bigint,bigint,PRI
accumapibenefitcrosswalk,accumType,2,,YES,varchar,varchar(2),""
accumapibenefitcrosswalk,accumBenefitType,3,,YES,varchar,varchar(100),""
accumapibenefitcrosswalk,beneRefCode,4,,YES,varchar,varchar(30),""
accumapibenefitcrosswalk,effectiveDate,5,,YES,date,date,""
accumapibenefitcrosswalk,expirationDate,6,,YES,date,date,""
accumapibenefitcrosswalk,changeUserID,7,,YES,varchar,varchar(20),""
accumapibenefitcrosswalk,changeDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumapibenefitcrosswalk,createUserID,9,,YES,varchar,varchar(20),""
accumapibenefitcrosswalk,createDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumapibenefitcrosswalk,updateVersion,11,,YES,int,int,""
accumapiservlogdetail,accumAPIServLogDetailID,1,"0",NO,bigint,bigint,PRI
accumapiservlogdetail,accumAPIServLogHeaderID,2,,YES,bigint,bigint,MUL
accumapiservlogdetail,accumAPIServLogDetailRespCode,3,,YES,varchar,varchar(10),""
accumapiservlogdetail,accumID,4,,YES,varchar,varchar(50),""
accumapiservlogdetail,respStatus,5,,YES,varchar,varchar(2),""
accumapiservlogdetail,accumPeriodFromDate,6,,YES,date,date,""
accumapiservlogdetail,accumPeriodThruDate,7,,YES,date,date,""
accumapiservlogdetail,accumDateOfServiceFrom,8,,YES,date,date,""
accumapiservlogdetail,accumDateOfServiceThru,9,,YES,date,date,""
accumapiservlogdetail,accumType,10,,YES,varchar,varchar(2),""
accumapiservlogdetail,accumSubType,11,,YES,varchar,varchar(5),""
accumapiservlogdetail,accumLevel,12,,YES,varchar,varchar(10),""
accumapiservlogdetail,accumBenefitType,13,,YES,varchar,varchar(100),""
accumapiservlogdetail,accumNetworkTier,14,,YES,char,char(1),""
accumapiservlogdetail,accumNetworkTierCode,15,,YES,varchar,varchar(5),""
accumapiservlogdetail,accumLimitType,16,,YES,char,char(1),""
accumapiservlogdetail,accumLimit,17,,YES,decimal,"decimal(12,2)",""
accumapiservlogdetail,changeUserID,18,,YES,varchar,varchar(20),""
accumapiservlogdetail,changeDateTime,19,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumapiservlogdetail,createUserID,20,,YES,varchar,varchar(20),""
accumapiservlogdetail,createDateTime,21,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumapiservlogdetail,updateVersion,22,,YES,int,int,""
accumapiservlogheader,accumAPIServLogHeaderID,1,"0",NO,bigint,bigint,PRI
accumapiservlogheader,transID,2,,YES,varchar,varchar(80),""
accumapiservlogheader,originalTransID,3,,YES,varchar,varchar(80),""
accumapiservlogheader,transRunDate,4,,YES,timestamp,timestamp(3),""
accumapiservlogheader,submitterID,5,,YES,varchar,varchar(30),""
accumapiservlogheader,accumAPIRequestType,6,,YES,varchar,varchar(10),""
accumapiservlogheader,tradingPartnerName,7,,YES,varchar,varchar(30),""
accumapiservlogheader,tradingPartnerEntityID,8,,YES,varchar,varchar(20),""
accumapiservlogheader,originalPayloadMessage,9,,YES,text,text,""
accumapiservlogheader,responsePayloadMessage,10,,YES,text,text,""
accumapiservlogheader,respStatus,11,,YES,varchar,varchar(2),""
accumapiservlogheader,accumAPIServLogHeaderRespCode,12,,YES,varchar,varchar(10),""
accumapiservlogheader,subscriberID,13,,YES,bigint,bigint,""
accumapiservlogheader,extSubscriberID,14,,YES,bigint,bigint,""
accumapiservlogheader,memberID,15,,YES,bigint,bigint,""
accumapiservlogheader,extMemberID,16,,YES,bigint,bigint,""
accumapiservlogheader,memGroupID,17,,YES,bigint,bigint,""
accumapiservlogheader,changeUserID,18,,YES,varchar,varchar(20),""
accumapiservlogheader,changeDateTime,19,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumapiservlogheader,createUserID,20,,YES,varchar,varchar(20),""
accumapiservlogheader,createDateTime,21,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumapiservlogheader,updateVersion,22,,YES,int,int,""
accumapiservlogheader,extClaimBenefitCategory,23,,YES,char,char(2),""
accumapiservlogheader,extClaimEventType,24,,YES,char,char(1),""
accumapiservlogheader,externalClaimID,25,,YES,varchar,varchar(55),""
accumapiservlogheader,extClaimSubID,26,,YES,varchar,varchar(30),""
accumapiservlogheader,extClaimType,27,,YES,char,char(1),""
accumbenecostshare,accumBeneCostShareID,1,"0",NO,bigint,bigint,PRI
accumbenecostshare,lifetimeBenefitInd,2,,YES,smallint,smallint,""
accumbenecostshare,benefitPeriodStartDate,3,,YES,date,date,""
accumbenecostshare,benefitPeriodEndDate,4,,YES,date,date,""
accumbenecostshare,totalBeneCostShareAccumulationAmt,5,,YES,decimal,"decimal(11,2)",""
accumbenecostshare,totalBeneCostShareOccurrenceCount,6,,YES,decimal,"decimal(9,2)",""
accumbenecostshare,duplicateInd,7,,YES,smallint,smallint,""
accumbenecostshare,changeDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumbenecostshare,changeUserID,9,,YES,varchar,varchar(20),""
accumbenecostshare,createDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumbenecostshare,createUserID,11,,YES,varchar,varchar(20),""
accumbenecostshare,updateVersion,12,,YES,int,int,""
accumbenecostshare,totalBeneCostShareOverageAmt,13,,YES,decimal,"decimal(11,2)",""
accumbenecostshare,totalBeneCostShareOverageOccurCount,14,,YES,decimal,"decimal(9,2)",""
accumbenecostshareaudit,auditDetailID,1,"0",NO,bigint,bigint,PRI
accumbenecostshareaudit,accumBeneCostShareID,2,,YES,bigint,bigint,""
accumbenecostshareaudit,auditText,3,,YES,varchar,varchar(4000),""
accumbenecostshareaudit,tableName,4,,YES,varchar,varchar(32),""
accumbenecostshareaudit,changeUserID,5,,YES,varchar,varchar(20),""
accumbenecostshareaudit,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumbenecostshareaudit,createUserID,7,,YES,varchar,varchar(20),""
accumbenecostshareaudit,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumbenecostshareaudit,updateVersion,9,,YES,int,int,""
accumbenecostsharedetail,accumBeneCostShareDetailID,1,"0",NO,bigint,bigint,PRI
accumbenecostsharedetail,accumBeneCostShareID,2,,YES,bigint,bigint,MUL
accumbenecostsharedetail,limitRangeFrom,3,,YES,decimal,"decimal(11,2)",""
accumbenecostsharedetail,limitRangeThru,4,,YES,decimal,"decimal(11,2)",""
accumbenecostsharedetail,beneCostShareAccumulationAmt,5,,YES,decimal,"decimal(11,2)",""
accumbenecostsharedetail,beneCostShareOccurrenceCount,6,,YES,decimal,"decimal(9,2)",""
accumbenecostsharedetail,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumbenecostsharedetail,changeUserID,8,,YES,varchar,varchar(20),""
accumbenecostsharedetail,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumbenecostsharedetail,createUserID,10,,YES,varchar,varchar(20),""
accumbenecostsharedetail,updateVersion,11,,YES,int,int,""
accumbenecostsharedetail,beneCostShareOverageAmt,12,,YES,decimal,"decimal(11,2)",""
accumbenecostsharedetail,beneCostShareOverageOccurCount,13,,YES,decimal,"decimal(9,2)",""
accumbenecostsharelimitview,limitRangeFrom,1,,YES,decimal,"decimal(11,2)",""
accumbenecostsharelimitview,limitRangeThru,2,,YES,decimal,"decimal(11,2)",""
accumbenecostsharelimitview,beneCostShareAccumulationAmt,3,,YES,decimal,"decimal(11,2)",""
accumbenecostsharelimitview,beneCostShareOccurrenceCount,4,,YES,decimal,"decimal(9,2)",""
accumbenecostsharelimitview,beneCostShareAccumulationLimitAmt,5,,YES,decimal,"decimal(11,2)",""
accumbenecostsharelimitview,beneCostShareOccurrenceLimitCount,6,,YES,decimal,"decimal(9,2)",""
accumbenecostsharelimitview,accumBeneCostShareID,7,,YES,bigint,bigint,""
accumbenecostsharelimitview,beneCostShareOverageAmt,8,,YES,decimal,"decimal(11,2)",""
accumbenecostsharelimitview,beneCostShareOverageOccurCount,9,,YES,decimal,"decimal(9,2)",""
accumbenecostsharelimitview,memberBenefitID,10,,YES,bigint,bigint,""
accumbenecostshareplan,accumBeneCostSharePlanID,1,"0",NO,bigint,bigint,PRI
accumbenecostshareplan,accumBeneCostShareID,2,,YES,bigint,bigint,MUL
accumbenecostshareplan,totalBeneCostShareAccumulationLimitAmt,3,,YES,decimal,"decimal(11,2)",""
accumbenecostshareplan,totalBeneCostShareOccurrenceLimitCount,4,,YES,decimal,"decimal(9,2)",""
accumbenecostshareplan,planID,5,,YES,varchar,varchar(30),MUL
accumbenecostshareplan,memberBenefitID,6,,YES,bigint,bigint,""
accumbenecostshareplan,subscriberID,7,,YES,bigint,bigint,""
accumbenecostshareplan,memGroupID,8,,YES,bigint,bigint,""
accumbenecostshareplan,memGroupContractID,9,,YES,bigint,bigint,""
accumbenecostshareplan,controlPlanInd,10,,YES,smallint,smallint,""
accumbenecostshareplan,shareBasePlanAccumInd,11,,YES,smallint,smallint,""
accumbenecostshareplan,benefitBundleOptionID,12,,YES,bigint,bigint,""
accumbenecostshareplan,memberID,13,,YES,bigint,bigint,""
accumbenecostshareplan,benefitBundleID,14,,YES,bigint,bigint,""
accumbenecostshareplan,deleteInd,15,,YES,smallint,smallint,""
accumbenecostshareplan,costShareID,16,,YES,varchar,varchar(30),""
accumbenecostshareplan,beneRefCode,17,,YES,varchar,varchar(30),""
accumbenecostshareplan,benefitPlanVersionID,18,,YES,bigint,bigint,""
accumbenecostshareplan,crossTenantLinkInd,19,,YES,smallint,smallint,""
accumbenecostshareplan,costShareLimitType,20,,YES,char,char(2),""
accumbenecostshareplan,occurCostShareDT,21,,YES,char,char(2),""
accumbenecostshareplan,dollarType,22,,YES,char,char(1),""
accumbenecostshareplan,changeDateTime,23,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumbenecostshareplan,changeUserID,24,,YES,varchar,varchar(20),""
accumbenecostshareplan,createDateTime,25,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumbenecostshareplan,createUserID,26,,YES,varchar,varchar(20),""
accumbenecostshareplan,updateVersion,27,,YES,int,int,""
accumbenecostshareplan,costShareDesc,28,,YES,varchar,varchar(40),""
accumbenecostshareplan,costShareAccumDT,29,,YES,varchar,varchar(1),""
accumbenecostshareplan,costShareAccumDTQty,30,,YES,smallint,smallint,""
accumbenecostshareplandetail,accumBeneCostSharePlanDetailID,1,"0",NO,bigint,bigint,PRI
accumbenecostshareplandetail,accumBeneCostSharePlanID,2,,YES,bigint,bigint,MUL
accumbenecostshareplandetail,accumBeneCostShareID,3,,YES,bigint,bigint,""
accumbenecostshareplandetail,limitRangeFrom,4,,YES,decimal,"decimal(11,2)",""
accumbenecostshareplandetail,limitRangeThru,5,,YES,decimal,"decimal(11,2)",""
accumbenecostshareplandetail,beneCostShareAccumulationLimitAmt,6,,YES,decimal,"decimal(11,2)",""
accumbenecostshareplandetail,beneCostShareOccurrenceLimitCount,7,,YES,decimal,"decimal(9,2)",""
accumbenecostshareplandetail,changeDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumbenecostshareplandetail,changeUserID,9,,YES,varchar,varchar(20),""
accumbenecostshareplandetail,createDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumbenecostshareplandetail,createUserID,11,,YES,varchar,varchar(20),""
accumbenecostshareplandetail,updateVersion,12,,YES,int,int,""
accumbenecostshareplanview,costShareID,1,,YES,varchar,varchar(30),""
accumbenecostshareplanview,benefitPlanVersionID,2,,YES,bigint,bigint,""
accumbenecostshareplanview,totalBeneCostShareAccumulationLimitAmt,3,,YES,decimal,"decimal(11,2)",""
accumbenecostshareplanview,totalBeneCostShareOccurrenceLimitCount,4,,YES,decimal,"decimal(9,2)",""
accumbenecostshareplanview,occurCostShareDT,5,,YES,char,char(2),""
accumbenecostshareplanview,lifetimeBenefitInd,6,,YES,smallint,smallint,""
accumbenecostshareplanview,benefitPeriodStartDate,7,,YES,date,date,""
accumbenecostshareplanview,benefitPeriodEndDate,8,,YES,date,date,""
accumbenecostshareplanview,totalBeneCostShareAccumulationAmt,9,,YES,decimal,"decimal(11,2)",""
accumbenecostshareplanview,totalBeneCostShareOccurrenceCount,10,,YES,decimal,"decimal(9,2)",""
accumbenecostshareplanview,accumBeneCostShareID,11,"0",NO,bigint,bigint,""
accumbenecostshareplanview,subscriberID,12,,YES,bigint,bigint,""
accumbenecostshareplanview,memGroupID,13,,YES,bigint,bigint,""
accumbenecostshareplanview,memberID,14,,YES,bigint,bigint,""
accumbenecostshareplanview,planID,15,,YES,varchar,varchar(30),""
accumbenecostshareplanview,benefitBundleID,16,,YES,bigint,bigint,""
accumbenecostshareplanview,memberBenefitID,17,,YES,bigint,bigint,""
accumbenecostshareplanview,deleteInd,18,,YES,smallint,smallint,""
accumbenecostshareplanview,accumBeneCostSharePlanID,19,"0",NO,bigint,bigint,""
accumbenecostshareplanview,beneRefCode,20,,YES,varchar,varchar(30),""
accumbenecostshareplanview,costShareLimitType,21,,YES,char,char(2),""
accumbenecostshareplanview,dollarType,22,,YES,char,char(1),""
accumbenecostshareplanview,shareBasePlanAccumInd,23,,YES,smallint,smallint,""
accumbenecostshareplanview,benefitBundleOptionID,24,,YES,bigint,bigint,""
accumbenecostshareplanview,controlPlanInd,25,,YES,smallint,smallint,""
accumbenecostshareplanview,memGroupContractID,26,,YES,bigint,bigint,""
accumbenecostshareplanview,crossTenantLinkInd,27,,YES,smallint,smallint,""
accumbenecostshareplanview,costShareDesc,28,,YES,varchar,varchar(40),""
accumbenecostshareplanview,costShareAccumDT,29,,YES,varchar,varchar(1),""
accumbenecostshareplanview,costShareAccumDTQty,30,,YES,smallint,smallint,""
accumbenecostshareplanview,totalBeneCostShareOverageAmt,31,,YES,decimal,"decimal(11,2)",""
accumbenecostshareplanview,totalBeneCostShareOverageOccurCount,32,,YES,decimal,"decimal(9,2)",""
accumbenecostsharetenantlink,accumBeneCostShareTenantLinkID,1,"0",NO,bigint,bigint,PRI
accumbenecostsharetenantlink,accumBeneCostShareID,2,,YES,bigint,bigint,MUL
accumbenecostsharetenantlink,otherTenantAccumID,3,,YES,bigint,bigint,""
accumbenecostsharetenantlink,otherTenantMemGroupID,4,,YES,bigint,bigint,""
accumbenecostsharetenantlink,changeDateTime,5,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumbenecostsharetenantlink,changeUserID,6,,YES,varchar,varchar(20),""
accumbenecostsharetenantlink,createDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumbenecostsharetenantlink,createUserID,8,,YES,varchar,varchar(20),""
accumbenecostsharetenantlink,updateVersion,9,,YES,int,int,""
accumbenecostsharetx,accumBeneCostShareTxID,1,"0",NO,bigint,bigint,PRI
accumbenecostsharetx,accumBeneCostShareID,2,,YES,bigint,bigint,MUL
accumbenecostsharetx,planID,3,,YES,varchar,varchar(30),""
accumbenecostsharetx,memberBenefitID,4,,YES,bigint,bigint,""
accumbenecostsharetx,subscriberID,5,,YES,bigint,bigint,""
accumbenecostsharetx,memberID,6,,YES,bigint,bigint,""
accumbenecostsharetx,benefitBundlePlanID,7,,YES,bigint,bigint,""
accumbenecostsharetx,beneCostShareAccumulationAmt,8,,YES,decimal,"decimal(11,2)",""
accumbenecostsharetx,beneCostShareOccurrenceCount,9,,YES,decimal,"decimal(9,2)",""
accumbenecostsharetx,migrationBeginningBalanceInd,10,,YES,smallint,smallint,""
accumbenecostsharetx,externalAccumInd,11,,YES,smallint,smallint,""
accumbenecostsharetx,claimSource,12,,YES,char,char(2),""
accumbenecostsharetx,externalClaimID,13,,YES,varchar,varchar(55),""
accumbenecostsharetx,externalDOSEnd,14,,YES,date,date,""
accumbenecostsharetx,externalDOSStart,15,,YES,date,date,""
accumbenecostsharetx,accumMessageID,16,,YES,varchar,varchar(80),""
accumbenecostsharetx,nonClaimAdjustInd,17,,YES,smallint,smallint,""
accumbenecostsharetx,accumAdjustmentType,18,,YES,char,char(5),""
accumbenecostsharetx,adjustmentDesc,19,,YES,varchar,varchar(240),""
accumbenecostsharetx,claimID,20,,YES,bigint,bigint,MUL
accumbenecostsharetx,claimLineNum,21,,YES,int,int,""
accumbenecostsharetx,claNum,22,,YES,int,int,""
accumbenecostsharetx,entityType,23,,YES,char,char(2),""
accumbenecostsharetx,entityID,24,,YES,varchar,varchar(20),""
accumbenecostsharetx,appliedLineDateOfServiceFrom,25,,YES,date,date,""
accumbenecostsharetx,appliedLineDateOfServiceThru,26,,YES,date,date,""
accumbenecostsharetx,claimLineAdjudicationID,27,,YES,bigint,bigint,""
accumbenecostsharetx,rebuildAdjustmentInd,28,,YES,smallint,smallint,""
accumbenecostsharetx,bundleCrossControlAccumInd,29,,YES,smallint,smallint,""
accumbenecostsharetx,accumAdjustReasonCode,30,,YES,char,char(20),""
accumbenecostsharetx,clearinghouseClaimID,31,,YES,varchar,varchar(38),""
accumbenecostsharetx,clearinghouseClaimIDSeqNo,32,,YES,varchar,varchar(38),""
accumbenecostsharetx,copyToAccumBeneCostShareID,33,,YES,bigint,bigint,""
accumbenecostsharetx,transID,34,,YES,varchar,varchar(80),""
accumbenecostsharetx,originalTransID,35,,YES,varchar,varchar(80),""
accumbenecostsharetx,crossTenantInd,36,,YES,smallint,smallint,""
accumbenecostsharetx,changeDateTime,37,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
accumbenecostsharetx,changeUserID,38,,YES,varchar,varchar(20),""
accumbenecostsharetx,createDateTime,39,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
accumbenecostsharetx,createUserID,40,,YES,varchar,varchar(20),""
